Sigla,Código,Município,Produção - algodão - herbáceo (caroço) (2001),Produção - arroz (2001),Produção - café (2001),Produção - cana-de-açúcar (2001),Produção - laranja (2001),Produção - mandioca (2001),Produção - milho (2001),Produção - soja (2001),
PR,4117297,Novo Itacolomi,18.7729651021309,189.815536032657,43.8035852383054,371.287532019922,,64.6624353517841,3669.07173496091,129.324870703568,
PR,4117305,Ortigueira,,421.348772292271,,,12.5153100680873,1351.65348735342,14968.3108414324,8983.9067438753,
PR,4117404,Ourizona,4.17177002269575,160.613145873786,6.25765503404363,3648.21288484743,734.231523994452,12.5153100680873,11105.2518004161,19423.7612256714,
PR,4117453,Ouro Verde do Oeste,7452.86714554596,33.374160181566,,,45.8894702496533,298.281556622746,5521.33762503783,15018.3720817047,
PR,4117503,Paiçandu,,45.8894702496533,,9651.38994750662,,41.7177002269575,7434.09418044383,17627.8142309009,
PR,4117602,Palmas,,87.6071704766107,,,,375.459302042617,8531.26969641281,10343.9037712741,
PR,4117701,Palmeira,,83.435400453915,,,,629.937273427058,24029.3953307275,59608.3359692882,
PR,4117800,Palmital,133.496640726264,427.606427326314,,31.2882751702181,100.122480544698,479.753552610011,8318.50942525533,984.537725356197,
PR,4117909,Palotina,757.176259119279,95.9507105220023,,,,1168.09560635481,44026.7749345196,77384.2480359948,
PR,4118006,Paraíso do Norte,200.244961089396,146.011950794351,62.5765503404362,12217.0285114645,1276.5616269449,871.899934743412,1080.4884358782,2672.01869953663,
PR,4118105,Paranacity,946.991795151935,4.17177002269575,181.471995987265,37723.2304302263,33.374160181566,554.845413018535,606.992538302232,260.735626418484,
PR,4118204,Paranaguá,,239.876776305006,,408.833462224184,37.5459302042618,769.691569187366,50.061240272349,,
PR,4118303,Paranapoema,1601.95968871517,,,,,146.011950794351,1927.35775048544,1739.62809946413,
PR,4118402,Paranavaí,400.489922178792,6.25765503404363,1065.88724079876,,15946.5909117545,10181.204740389,1543.55490839743,,
PR,4118451,Pato Bragado,,8.3435400453915,,,10.4294250567394,1387.11353254634,7859.61472275879,6305.63038930463,
PR,4118501,Pato Branco,,98.0365955333501,,22.9447351248266,266.993281452528,394.232267144748,21029.8926844093,20606.4580271057,
PR,4118600,Paula Freitas,,221.103811202875,,4.17177002269575,14.6011950794351,851.041084629933,11574.5759279694,9378.13901102005,
PR,4118709,Paulo Frontin,,162.699030885134,,4.17177002269575,8.3435400453915,901.102324902282,11699.7290286502,8752.37350761568,
PR,4118808,Peabiru,171.042570930526,120.981330658177,64.6624353517841,646.624353517841,,546.501872973143,10108.1987649918,43705.548642772,
PR,4118857,Perobal,688.342053744799,4.17177002269575,6.25765503404363,6349.43397454293,79.2636304312193,2023.30846100744,2075.45558629114,1247.35923678603,
PR,4118907,Pérola,310.796866690833,50.061240272349,39.6318152156096,,,300.367441634094,1389.19941755768,,
PR,4119004,Pérola d'Oeste,,35.4600451929139,,,133.496640726264,1564.41375851091,8520.84027135607,12398.5005074518,
PR,4119103,Piên,,12.5153100680873,,,,75.0918604085235,4447.10684419367,,
PR,4119152,Pinhais,,4.17177002269575,,,,68.8342053744799,173.128455941874,,
PR,4119202,Pinhalão,,890.672899845543,1877.29651021309,187.729651021309,112.637790612785,87.6071704766107,2065.0261612344,,
PR,4119251,Pinhal de São Bento,,37.5459302042618,,89.6930554879586,563.188953063926,292.023901588703,2523.92086373093,542.330102950448,
PR,4119301,Pinhão,,679.998513699407,,,4.17177002269575,292.023901588703,40839.54263718,43551.1931519323,
PR,4119400,Piraí do Sul,,81.3495154425671,,,,200.244961089396,13766.841074896,12790.6468895852,
PR,4119509,Piraquara,,10.4294250567394,,,,98.0365955333501,438.035852383054,,
PR,4119608,Pitanga,89.6930554879586,974.108300299458,,1042.94250567394,27.1165051475224,1614.47499878326,41936.718153149,48359.1581030891,
PR,4119657,Pitangueiras,56.3188953063926,56.3188953063926,73.0059753971756,890.672899845543,256.563856395789,6.25765503404363,4643.18003526037,9874.57964372084,
PR,4119707,Planaltina do Paraná,,548.587757984491,58.4047803177405,,323.312176758921,2131.77448159753,223.189696214223,,
PR,4119806,Planalto,,35.4600451929139,,,413.005232246879,2346.62063776636,9096.54453448808,9901.69614886836,
PR,4119905,Ponta Grossa,,219.017926191527,,,35.4600451929139,1013.74011551507,41938.8040381604,100122.480544698,
PR,4119954,Pontal do Paraná,,148.097835805699,,10.4294250567394,,16.687080090783,,,
PR,4120002,Porecatu,2079.62735631383,,219.017926191527,49385.4135286723,,12.5153100680873,1299.50636206973,1952.38837062161,
PR,4120101,Porto Amazonas,,45.8894702496533,,,,16.687080090783,3097.53924185159,6645.62964615433,
PR,4120150,Porto Barreiro,,160.613145873786,,58.4047803177405,10.4294250567394,118.895445646829,5552.62590020804,5360.72447916404,
PR,4120200,Porto Rico,6.25765503404363,12.5153100680873,118.895445646829,,,719.630328915017,354.600451929139,56.3188953063926,
PR,4120309,Porto Vitória,,93.8648255106544,,10.4294250567394,20.8588501134787,1501.83720817047,2953.61317606859,,
PR,4120333,Prado Ferreira,,,237.790891293658,6263.91268907767,617.421963358971,12.5153100680873,2717.90816978628,8785.74766779725,
PR,4120358,Pranchita,,54.2330102950447,,179.386110975917,763.433914153322,438.035852383054,9839.11959852793,18631.1249213592,
PR,4120408,Presidente Castelo Branco,,,25.0306201361745,8854.58187317173,1764.6587196003,667.48320363132,650.796123540537,1270.30397191086,
PR,4120507,Primeiro de Maio,,68.8342053744799,323.312176758921,,39.6318152156096,22.9447351248266,16943.6439471788,29907.4192927058,
PR,4120606,Prudentópolis,22.9447351248266,1197.29799651368,,,104.294250567394,961.59299023137,32587.7815322879,24329.7627723616,
PR,4120655,Quarto Centenário,7782.43697733892,129.324870703568,2.08588501134787,,,446.379392428445,14338.3735680053,33582.7486827008,
PR,4120705,Quatiguá,,33.374160181566,91.7789404993065,14.6011950794351,12.5153100680873,2.08588501134787,796.808074334888,,
PR,4120804,Quatro Barras,,6.25765503404363,,,,37.5459302042618,339.999256849704,,
PR,4120853,Quatro Pontes,,14.6011950794351,,,39.6318152156096,1188.95445646829,8612.61921185538,10669.3018330444,
PR,4120903,Quedas do Iguaçu,,321.226291747573,,93.8648255106544,29.2023901588703,438.035852383054,21926.8232392889,11368.0733118459,
PR,4121000,Querência do Norte,1070.05901082146,6764.52509180116,41.7177002269575,,60.4906653290884,7069.06430345795,1470.54893300025,4376.18675380784,
PR,4121109,Quinta do Sol,490.182977666751,95.9507105220023,87.6071704766107,5204.28310331295,,819.752809459715,9542.92392691653,30977.4783035273,
PR,4121208,Quitandinha,,54.2330102950447,,,,33.374160181566,11365.9874268346,,
PR,4121257,Ramilândia,3783.79541058505,33.374160181566,,47.9753552610011,123.067215669525,254.477971384441,2943.18375101185,3354.10309824738,
PR,4121307,Rancho Alegre,60.4906653290884,29.2023901588703,22.9447351248266,,,6.25765503404363,4868.45561648594,16050.8851623219,
PR,4121356,Rancho Alegre D'Oeste,2396.68187803871,189.815536032657,,,,204.416731112092,10788.1972786912,24709.3938444269,
PR,4121406,Realeza,4.17177002269575,27.1165051475224,,,508.955942768882,3128.82751702181,17999.1017629208,21038.2362244547,
PR,4121505,Rebouças,,517.299482814273,,,,354.600451929139,12515.3100680873,10327.2166911833,
PR,4121604,Renascença,,131.410755714916,,158.527260862439,375.459302042617,321.226291747573,34118.8211306172,18376.6469499748,
PR,4121703,Reserva,,634.109043449754,,,,271.165051475224,48152.6554869657,4791.27787106607,
PR,4121752,Reserva do Iguaçu,,486.011207644055,,,8.3435400453915,112.637790612785,15145.6110673969,19306.9516650359,
PR,4121802,Ribeirão Claro,,442.20762240575,3253.98061770268,360.858106963182,45.8894702496533,16.687080090783,3203.91937743034,,
PR,4121901,Ribeirão do Pinhal,671.654973654016,304.53921165679,2738.76701989976,1501.83720817047,,2.08588501134787,2163.06275676775,3898.51908620918,
PR,4122008,Rio Azul,,500.61240272349,,,,951.163565174631,17239.8396187902,3066.25096668138,
PR,4122107,Rio Bom,,137.66841074896,60.4906653290884,,,95.9507105220023,4791.27787106607,1831.40703996343,
PR,4122156,Rio Bonito do Iguaçu,,696.68559379019,,70.9200903858277,8.3435400453915,584.047803177405,14903.6484060806,5179.25248317677,
PR,4122172,Rio Branco do Ivaí,219.017926191527,60.4906653290884,16.687080090783,,,233.619121270962,3251.89473269134,,
PR,4122206,Rio Branco do Sul,,29.2023901588703,,43.8035852383054,1487.23601309103,709.200903858277,5842.5639167854,,
PR,4122305,Rio Negro,,66.748320363132,,,,181.471995987265,7413.23533033035,884.415244811499,
PR,4122404,Rolândia,,150.183720817047,1199.38388152503,19315.2952050813,5494.2211198903,10.4294250567394,18351.6163298386,37095.3790418106,
PR,4122503,Roncador,846.869314607237,586.133688188753,2.08588501134787,20.8588501134787,,800.979844357584,11945.8634599893,36494.6441585424,
PR,4122602,Rondon,166.87080090783,83.435400453915,458.894702496532,21125.8433949313,673.740858665364,1065.88724079876,1873.12474019039,753.004489096583,
PR,4122651,Rosário do Ivaí,219.017926191527,120.981330658177,12.5153100680873,,,483.925322632707,2626.12922928697,,
PR,4122701,Sabáudia,,344.171026872399,56.3188953063926,392.1463821334,1658.27858402156,66.748320363132,4140.48174752553,10669.3018330444,
PR,4122800,Salgado Filho,16.687080090783,52.1471252836969,,95.9507105220023,563.188953063926,292.023901588703,6697.77677143803,,
PR,4122909,Salto do Itararé,,181.471995987265,1334.96640726264,50.061240272349,131.410755714916,141.840180771655,2532.26440377632,,
PR,4123006,Salto do Lontra,31.2882751702181,54.2330102950447,,,133.496640726264,2085.88501134788,14553.2197241741,6760.35332177846,
PR,4123105,Santa Amélia,2056.682621189,62.5765503404362,408.833462224184,1151.40852626403,16.687080090783,4.17177002269575,771.777454198714,3233.12176758921,
PR,4123204,Santa Cecília do Pavão,260.735626418484,39.6318152156096,18.7729651021309,475.581782587316,,16.687080090783,525.643022859664,876.071704766107,
PR,4123303,Santa Cruz de Monte Castelo,642.452583495146,1681.22331914639,227.361466236918,,1520.6101732726,4555.57286478376,1074.23078084416,1015.82600052642,
PR,4123402,Santa Fé,292.023901588703,29.2023901588703,239.876776305006,5558.88355524209,,58.4047803177405,2087.97089635922,6072.01126803366,
PR,4123501,Santa Helena,1103.43317100303,43.8035852383054,,,50.061240272349,3566.86336940487,21582.6522124165,38082.0026521782,
PR,4123600,Santa Inês,650.796123540537,,210.674386146135,2682.44812459337,,12.5153100680873,859.384624675325,264.90739644118,
PR,4123709,Santa Isabel do Ivaí,73.0059753971756,1835.57880998613,362.94399197453,,1574.84318356765,1587.35849363573,819.752809459715,,
PR,4123808,Santa Izabel do Oeste,87.6071704766107,20.8588501134787,,,175.214340953221,1695.82451422582,9734.82534796053,18918.9770529252,
PR,4123824,Santa Lúcia,360.858106963182,312.882751702181,,168.956685919178,81.3495154425671,1042.94250567394,4117.5370124007,7256.79395447926,
PR,4123857,Santa Maria do Oeste,,513.127712791577,,20.8588501134787,20.8588501134787,383.802842088009,9255.07179535052,14192.3616172109,
PR,4123907,Santa Mariana,1280.7333969676,1042.94250567394,323.312176758921,25906.6918409406,,2.08588501134787,10306.3578410699,32589.8674172992,
PR,4123956,Santa Mônica,16.687080090783,834.35400453915,70.9200903858277,,440.121737394402,1618.64676880595,565.274838075274,1533.12548334069,
PR,4124004,Santana do Itararé,,56.3188953063926,271.165051475224,18.7729651021309,500.61240272349,212.760271157483,3383.30548840625,,
PR,4124020,Santa Tereza do Oeste,239.876776305006,91.7789404993065,,504.784172746186,29.2023901588703,329.569831792964,14259.1099375741,28363.8643843084,
PR,4124053,Santa Terezinha de Itaipu,,16.687080090783,2.08588501134787,173.128455941874,12.5153100680873,158.527260862439,9713.96649784705,25370.6193930242,
PR,4124103,Santo Antônio da Platina,3435.45261368995,684.170283722103,4221.8312629681,6758.26743676712,235.70500628231,60.4906653290884,7557.16139611335,8604.27567180998,
PR,4124202,Santo Antônio do Caiuá,27.1165051475224,2.08588501134787,392.1463821334,,,3587.72221951834,832.268119527802,,
PR,4124301,Santo Antônio do Paraíso,66.748320363132,27.1165051475224,10.4294250567394,554.845413018535,,8.3435400453915,650.796123540537,10220.8365556046,
PR,4124400,Santo Antônio do Sudoeste,,58.4047803177405,,221.103811202875,2002.44961089396,1460.11950794351,12112.7342608971,9328.0777707477,
PR,4124509,Santo Inácio,2745.0246749338,4.17177002269575,221.103811202875,2669.93281452528,4.17177002269575,154.355490839743,2002.44961089396,456.808817485185,
PR,4124608,São Carlos do Ivaí,12.5153100680873,14.6011950794351,45.8894702496533,18472.5976604968,2891.03662572815,87.6071704766107,623.679618393015,4178.02767772979,
PR,4124707,São Jerônimo da Serra,460.98058750788,250.306201361745,50.061240272349,,,2.08588501134787,2845.1471554785,11405.6192420502,
PR,4124806,São João,,89.6930554879586,,12.5153100680873,120.981330658177,438.035852383054,11806.109164229,16764.2578362029,
PR,4124905,São João do Caiuá,417.177002269575,,68.8342053744799,2584.41152906002,2607.35626418484,3270.66769779347,141.840180771655,,
PR,4125001,São João do Ivaí,7073.23607348064,467.238242541924,241.962661316353,2832.63184541041,,771.777454198714,8725.25700246816,28349.263189229,
PR,4125100,São João do Triunfo,,73.0059753971756,,,,296.195671611398,5631.88953063926,2995.33087629555,
PR,4125209,São Jorge d'Oeste,,27.1165051475224,,58.4047803177405,563.188953063926,730.059753971756,11897.8881047283,3608.58106963182,
PR,4125308,São Jorge do Ivaí,,792.636304312192,12.5153100680873,786.378649278149,4171.77002269575,354.600451929139,33311.5836312256,46225.2977364803,
PR,4125357,São Jorge do Patrocínio,356.686336940487,206.50261612344,606.992538302232,,81.3495154425671,740.489179028496,705.029133835582,,
PR,4125407,São José da Boa Vista,,93.8648255106544,100.122480544698,14.6011950794351,312.882751702181,200.244961089396,4993.60871716681,730.059753971756,
PR,4125456,São José das Palmeiras,4200.97241285462,70.9200903858277,20.8588501134787,,33.374160181566,634.109043449754,2868.09189060333,2659.50338946854,
PR,4125506,São José dos Pinhais,,29.2023901588703,,,,327.483946781616,6966.8559379019,129.324870703568,
PR,4125555,São Manoel do Paraná,35.4600451929139,41.7177002269575,314.968636713529,1266.13220188816,73.0059753971756,285.766246554659,2559.38090892384,3452.13969378073,
PR,4125605,São Mateus do Sul,,239.876776305006,,,104.294250567394,2252.75581225571,32644.1004275942,13981.6872310648,
PR,4125704,São Miguel do Iguaçu,,133.496640726264,,323.312176758921,12.5153100680873,3523.05978416656,27637.9764003593,66633.5966875079,
PR,4125753,São Pedro do Iguaçu,2830.54596039907,64.6624353517841,,,12.5153100680873,496.440632700794,6482.9306152692,19953.5760185538,
PR,4125803,São Pedro do Ivaí,110.551905601437,123.067215669525,45.8894702496533,34323.2378617293,,2993.2449912842,2851.40481051255,11826.9680143425,
PR,4125902,São Pedro do Paraná,,,154.355490839743,,14.6011950794351,1234.84392671794,200.244961089396,,
PR,4126009,São Sebastião da Amoreira,219.017926191527,37.5459302042618,37.5459302042618,6341.09043449754,58.4047803177405,16.687080090783,4004.89922178792,14718.0046400706,
PR,4126108,São Tomé,,6.25765503404363,331.655716804312,29834.4133173087,565.274838075274,3650.29876985878,2913.98136085298,2394.59599302736,
PR,4126207,Sapopema,,450.551162451141,8.3435400453915,,189.815536032657,4.17177002269575,2738.76701989976,,
PR,4126256,Sarandi,,39.6318152156096,377.545187053965,1072.14489583281,,10.4294250567394,1537.29725336338,10435.6827117734,
PR,4126272,Saudade do Iguaçu,,52.1471252836969,,12.5153100680873,22.9447351248266,110.551905601437,4520.11281959084,1714.59747932795,
PR,4126306,Sengés,,216.932041180179,4.17177002269575,18.7729651021309,219.017926191527,131.410755714916,5131.27712791577,8059.85968384819,
PR,4126355,Serranópolis do Iguaçu,,6.25765503404363,,29.2023901588703,2.08588501134787,521.471252836969,9363.53781594061,20683.6357725255,
PR,4126405,Sertaneja,146.011950794351,83.435400453915,27.1165051475224,,,8.3435400453915,17723.7649414229,38284.3334982789,
PR,4126504,Sertanópolis,43.8035852383054,492.268862678099,177.300225964569,,686.256168733451,10.4294250567394,28040.5522075495,40578.8070107616,
PR,4126603,Siqueira Campos,,525.643022859664,1606.13145873786,600.734883268188,104.294250567394,79.2636304312193,2701.2210896955,,
PR,4126652,Sulina,,45.8894702496533,,22.9447351248266,37.5459302042618,584.047803177405,4178.02767772979,3800.48249067583,
PR,4126678,Tamarana,,148.097835805699,25.0306201361745,,60.4906653290884,64.6624353517841,4096.67816228723,12204.5132013964,
PR,4126702,Tamboara,4.17177002269575,,185.643766009961,5106.2465077796,588.219573200101,1885.64005025848,402.57580719014,473.495897575968,
PR,4126801,Tapejara,158.527260862439,20.8588501134787,191.901421044005,29035.5193579624,31.2882751702181,3320.72893806582,1476.8065880343,946.991795151935,
PR,4126900,Tapira,150.183720817047,1649.93504397617,362.94399197453,2388.33833799332,25.0306201361745,1147.23675624133,1015.82600052642,269.079166463876,
PR,4127007,Teixeira Soares,,561.103068052578,,,,250.306201361745,18134.6842886584,25243.380407332,
PR,4127106,Telêmaco Borba,,,,,,93.8648255106544,375.459302042617,300.367441634094,
PR,4127205,Terra Boa,221.103811202875,158.527260862439,206.50261612344,1583.18672361304,,6341.09043449754,10850.7738290316,23361.9121270962,
PR,4127304,Terra Rica,244.048546327701,33.374160181566,2154.71921672235,,10.4294250567394,6188.82082866915,2113.0015164954,,
PR,4127403,Terra Roxa,1355.82525737612,229.447351248266,467.238242541924,,,6662.31672624511,22172.9576706279,51304.4277391123,
PR,4127502,Tibagi,,216.932041180179,,,,742.575064039843,80694.5475490039,99740.7635876213,
PR,4127601,Tijucas do Sul,,31.2882751702181,,,,43.8035852383054,4807.96495115685,,
PR,4127700,Toledo,89.6930554879586,292.023901588703,,,158.527260862439,2972.38614117072,28395.1526594786,113553.494132767,
PR,4127809,Tomazina,,1261.96043186546,1835.57880998613,266.993281452528,43.8035852383054,141.840180771655,3898.51908620918,,
PR,4127858,Três Barras do Paraná,133.496640726264,417.177002269575,,287.852131566007,333.74160181566,4004.89922178792,23570.500628231,7044.03368332177,
PR,4127882,Tunas do Paraná,,4.17177002269575,,,,244.048546327701,1637.41973390808,,
PR,4127908,Tuneiras do Oeste,473.495897575968,143.926065783003,89.6930554879586,23295.1638067331,,5907.22635213718,3389.5631434403,7102.43846363951,
PR,4127957,Tupãssi,,609.078423313579,,,,406.747577212836,19075.4184287763,52228.4747991394,
PR,4127965,Turvo,,235.70500628231,,,8.3435400453915,300.367441634094,8560.47208657168,6900.10761753877,
PR,4128005,Ubiratã,15404.2608088041,329.569831792964,2.08588501134787,,,1964.9036806897,31878.5806284296,37710.7151201582,
PR,4128104,Umuarama,4303.18077841067,37.5459302042618,162.699030885134,790.550419300845,87.6071704766107,1472.6348180116,4054.96046206027,3118.39809196507,
PR,4128203,União da Vitória,,250.306201361745,,33.374160181566,41.7177002269575,1418.40180771655,3773.36598552831,736.3174090058,
PR,4128302,Uniflor,331.655716804312,6.25765503404363,219.017926191527,3504.28681906443,156.441375851091,1001.22480544698,1641.59150393078,1831.40703996343,
PR,4128401,Uraí,584.047803177405,64.6624353517841,91.7789404993065,,18.7729651021309,16.687080090783,2686.61989461606,12411.0158175199,
PR,4128500,Wenceslau Braz,,287.852131566007,108.466020590089,29.2023901588703,417.177002269575,525.643022859664,7709.43100194175,615.336078347623,
PR,4128534,Ventania,,162.699030885134,,,,56.3188953063926,22980.1951700195,29874.0451325243,
PR,4128559,Vera Cruz do Oeste,3679.50116001765,135.582525737612,,85.5212854652629,6.25765503404363,208.588501134787,10898.7491842926,17721.6790564115,
PR,4128609,Verê,,70.9200903858277,,70.9200903858277,788.464534289497,730.059753971756,12471.5064828489,9753.59831306266,
PR,4128625,Vila Alta,360.858106963182,379.631072065313,83.435400453915,,,73.0059753971756,1024.16954057181,164.784915896482,
PR,4128633,Doutor Ulysses,,22.9447351248266,,,1593.61614866978,1812.6340748613,4349.07024866032,,
PR,4128658,Virmond,,212.760271157483,,,16.687080090783,258.649741407137,8222.55871473332,1226.50038667255,
PR,4128708,Vitorino,,22.9447351248266,,22.9447351248266,45.8894702496533,146.011950794351,14344.6312230393,14384.2630382549,
PR,4128807,Xambrê,258.649741407137,4.17177002269575,521.471252836969,,175.214340953221,175.214340953221,515.213597802925,64.6624353517841,
PR,4199919,Assunguy de Cima,,,,,,,,,
PR,4199929,Conchas,,,,,,,,,
PR,4199939,Palmira,,,,,,,,,
PR,4199949,Porto de Cima,,,,,,,,,
RJ,3300100,Angra dos Reis,,,,50.061240272349,2.08588501134787,206.50261612344,,,
RJ,3300159,Aperibé,,16.687080090783,,73.0059753971756,,,20.8588501134787,,
RJ,3300209,Araruama,,,,8614.70509686672,2271.52877735784,5527.59528007187,181.471995987265,,
RJ,3300225,Areal,,,102.208365556046,,,43.8035852383054,12.5153100680873,,
RJ,3300233,Armação dos Búzios,,,,,,95.9507105220023,,,
RJ,3300258,Arraial do Cabo,,,,,,,,,
RJ,3300308,Barra do Piraí,,,235.70500628231,187.729651021309,,37.5459302042618,85.5212854652629,,
RJ,3300407,Barra Mansa,,,16.687080090783,1042.94250567394,22.9447351248266,85.5212854652629,158.527260862439,,
RJ,3300456,Belford Roxo,,,,77.1777454198714,,108.466020590089,,,
RJ,3300506,Bom Jardim,,,2200.60868697201,8.3435400453915,12.5153100680873,216.932041180179,317.054521724877,,
RJ,3300605,Bom Jesus do Itabapoana,,20.8588501134787,2665.76104450258,89.6930554879586,,,692.513823767495,,
RJ,3300704,Cabo Frio,,,,15112.2369072154,37.5459302042618,959.507105220022,39.6318152156096,,
RJ,3300803,Cachoeiras de Macacu,,,60.4906653290884,110.551905601437,112.637790612785,3441.71026872399,,,
RJ,3300902,Cambuci,,734.231523994452,175.214340953221,811.409269414323,,,521.471252836969,,
RJ,3300936,Carapebus,,,,16353.3384889673,47.9753552610011,287.852131566007,,,
RJ,3300951,Comendador Levy Gasparian,,,,,,33.374160181566,6.25765503404363,,
RJ,3301009,Campos dos Goytacazes,,552.759528007187,141.840180771655,120149.062538649,198.159076078048,2409.1971881068,567.360723086622,,
RJ,3301108,Cantagalo,,33.374160181566,158.527260862439,433.864082360358,91.7789404993065,216.932041180179,187.729651021309,,
RJ,3301157,Cardoso Moreira,,39.6318152156096,8.3435400453915,5531.76705009456,33.374160181566,219.017926191527,104.294250567394,,
RJ,3301207,Carmo,,52.1471252836969,179.386110975917,917.789404993065,4.17177002269575,93.8648255106544,225.275581225571,,
RJ,3301306,Casimiro de Abreu,,120.981330658177,,41.7177002269575,202.330846100744,976.194185310806,25.0306201361745,,
RJ,3301405,Conceição de Macabu,,,,16.687080090783,10.4294250567394,225.275581225571,2.08588501134787,,
RJ,3301504,Cordeiro,,,37.5459302042618,110.551905601437,2.08588501134787,204.416731112092,200.244961089396,,
RJ,3301603,Duas Barras,,,3304.04185797503,152.269605828395,8.3435400453915,179.386110975917,248.220316350397,,
RJ,3301702,Duque de Caxias,,,8.3435400453915,365.029876985878,,1560.24198848821,4.17177002269575,,
RJ,3301801,Engenheiro Paulo de Frontin,,,,12.5153100680873,,,4.17177002269575,,
RJ,3301850,Guapimirim,,,,,,154.355490839743,,,
