Valor da produção - total
Sigla;Código;Município;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
AL;2702108;Colônia Leopoldina;30430,2341177209;30844,9958263445;30892,4021745499;23645,9130899238;40952,3942066583;23951,7633432246;17518,889739272;20257,9245436105;18859,1238798069;20357,0203676525;23958,3276844253;28247,0548236729;24392,7359047407;22643,8878460557;20307,0506434969;17035,294229924;17662,7002819833;16400,5463759881;25660,4598497657;25744,0374544955;20757;27874,2544391692;27500,2730333317;23195,46244894;25621,8503550391;25933,2276900421;22211,0563462822;25168,1970238046;13806,1980687116;15158,6668853395;24823,6148512328;26085,6581303916;19641,799773463;
AL;2702207;Coqueiro Seco;3431,4033230023;2863,6156863816;3106,7642882652;2056,0015866836;3854,5656534215;2378,97174418094;2261,53469470249;2191,14121163885;2371,55285271738;2317,25305039914;2846,64573730899;2774,22706509267;2372,78248793;1918,21154486772;1455,69147752637;1109,02742981266;1264,98936502039;1470,7080482249;1804,63286601009;1831,27018449473;1567;2017,1975606791;1402,6387937633;2533,0756083628;2207,1395002527;1993,5975907696;1896,1740951399;1942,2284792987;1676,584029128;1853,6062142679;969,936311576657;1186,62412926496;1108,86328865795;
AL;2702306;Coruripe;212555,244643527;194761,768315652;208177,094443416;125217,152949661;256147,146559662;154453,878544663;129847,600772288;146749,723861129;191902,657873633;155749,44345229;158570,132058521;169603,310272696;172061,875671984;168166,542328447;148006,11745546;143622,64822893;156678,160948457;162133,538455815;183981,797101857;187312,159309242;165722;217681,004867262;186465,432814796;188480,237022505;147950,639187727;119614,483862006;134807,257073041;91988,4444977994;118014,416016083;126490,784779348;133917,702823073;151444,421621131;153663,772183033;
AL;2702355;Craíbas;42696,0401406495;3843,7568172041;10587,6130924883;8699,6368828164;11356,1325391619;6733,52437157301;5547,59990746841;7635,22202723968;9161,76444079093;6930,30310443446;5643,62755215897;3548,09040430274;8818,61994313134;2710,80589847626;3022,64599792101;2428,06524192448;2529,97873004078;4013,43822798722;5036,91533008232;3571,46476478724;5212;3502,6304554767;7943,7250710202;1361,209913916;1045,2930053002;6803,0574820896;862,7623852092;3525,2609543919;4053,5503491526;5105,1427895843;6922,01011912459;6308,90051416837;3913,4833863376;
AL;2702405;Delmiro Gouveia;1502,3376316909;397,1631235273;728,3090563402;146,9479421132;5773,5701404051;2185,89577653727;2127,64718381921;2156,01810960271;1073,76497240298;355,216774186699;1372,53022068506;932,3906000725;1417,21035708229;104,902193859954;404,873850437272;2482,7254784133;2381,79041251975;1259,3412289017;2445,73712724256;1097,24418396014;1008;806,8790242716;87,2372908316;182,1841439432;171,8795132216;87,7813868657;55,1914172891;1660,7460909945;1287,1574208953;2241,2959044301;2966,80192801086;2524,49382024584;1807,97600961872;
AL;2702504;Dois Riachos;2025,5860147287;1606,1139135987;1897,1809691251;959,6577071704;2680,528811364;1899,72961020826;2086,89881094168;2120,89500756658;2350,95304509334;1196,77060833371;1006,82315530516;1353,73937236477;2560,85732084038;291,394982944315;2246,89533792287;1846,94062241175;2864,07602772454;2255,42318583198;3378,88706827421;2169,551000103;719;1456,8136159046;66,7108694595;918,080795242;401,298090955;373,0708941791;0;125,443238266;0;129,7917658369;42,7447449606688;527,959044137952;392,122264155119;
AL;2702553;Estrela de Alagoas;;;;821,5994895179;1985,0626685594;1782,50491556746;2308,10426370538;2172,22877208093;2289,15362222123;1408,94707076738;674,977855238213;982,451840344849;1778,16205660727;627,748048971468;1661,21904282468;2049,7588683308;2395,26207774894;2063,04141016057;2387,56069700368;2040,52722748318;2212;1166,0048142507;879,2150487736;941,9477136625;400,5604106408;327,1228244916;279,7633910862;477,9081418816;444,4733769152;265,7640919517;554,098545786447;784,236245934359;547,76728567283;
AL;2702603;Feira Grande;45020,0510296734;13429,1094388459;23626,3033522812;14570,1559490373;16576,7432930312;8229,86312081146;8397,07541083229;12352,5248084005;15099,6589884199;14332,6392376539;10652,9113674553;9609,67224727966;11282,5902288361;10312,0521678523;5784,13290910957;6422,5777874365;5007,41796568773;5495,53730240319;7465,19952825322;5864,61837059326;6674;4995,4489706337;13443,950731198;4175,1195956934;5226,4650265008;4013,9410728498;4120,3247734806;13572,9583803795;11056,7876541968;9210,1585523735;7415,42168132491;7365,75221702277;8292,6119613594;
AL;2702702;Feliz Deserto;12012,4086849946;10042,4313207172;10755,7787459474;6377,3756416145;13065,5715715587;7760,96434224826;6246,14344251165;6133,03397092501;6249,46663794255;4379,4175448387;7316,39875861889;8606,36155682133;8983,89782659804;5964,43902232307;9461,99460392143;8154,44422776653;9857,21744819401;9260,90429334042;10264,6493513482;10286,1221079346;8850;11069,1985137495;8749,3871098769;9195,92366742;8907,4897946361;8020,3384327659;10212,3153508069;10132,7540607143;9201,0088248896;8858,4284856467;8790,64150067679;10092,3735935124;10392,9598346026;
AL;2702801;Flexeiras;27481,0936636612;29328,5795203509;31578,8524636931;20609,9217100064;41080,3747439193;24355,1542041944;21090,1935621805;19641,9193694383;18290,0541941928;19730,027001135;23470,7182639187;27122,7628025564;20976,9929797622;19107,1853102058;12889,5144522797;12351,7750191976;12679,5313137081;10726,5496632582;17319,1232821149;17144,9824910688;14873;19307,8580247337;18709,8330807104;11358,2664763176;16797,7184359138;15936,4364686288;16093,0560205783;20201,8686249425;12984,5957659291;17689,8872537169;19893,1932195349;22622,4148514708;16217,1793414504;
AL;2702900;Girau do Ponciano;133627,002058788;11714,9137766545;21707,2910232023;13533,7802612438;22417,9954483337;15277,1359398054;15673,5705675327;16988,7742771703;24186,7491265737;33504,8090229521;17526,8497259849;13787,6999250095;36665,09368859;16989,1600627477;13346,9291840714;6822,46057017051;5959,86469739105;6629,57724320311;9969,11308573466;7701,30972200479;9330;7566,5680582728;15906,2660282983;8880,084780322;7221,1525962479;6346,3199535541;4214,8480053896;6781,8898034239;7891,5984549524;7612,7646550823;14490,4685416667;17431,0509877589;10251,0734890201;
AL;2703007;Ibateguara;9155,0991154978;9388,8999814697;10626,0266420343;8566,8371477587;14902,6834956944;9629,66388622807;8574,62189265578;8232,31476185397;7730,07781092028;8253,42598815001;10840,279802187;12014,6976653638;11710,0330309051;9637,6809216097;11365,8288930005;11609,5465447704;9341,25266991626;9281,15500656899;10166,9129485469;10025,9060959282;9247;11118,128248631;11029,5304172994;7169,6222935192;10438,1764467165;10020,1081522995;9215,0635349622;12759,1071272392;9094,4289110575;9246,1181758088;7663,97445757768;11329,8797173053;18810,6897552483;
AL;2703106;Igaci;8428,7993906009;9300,8202449045;13001,2095129603;3075,5714837246;6513,2569830618;7574,78394487758;10027,0103259332;9542,67664550975;9903,3575152563;4479,54576306582;2228,10415759236;2603,18449416215;4430,20717522238;3759,8278370758;6468,70968675733;5933,51251358915;5996,23819350985;4743,72957379252;6199,28040625517;5181,55133907657;4799;5978,6596809876;5389,0408777453;7581,7244182466;2512,5391503545;1765,9146185868;1320,7877102982;867,7000578593;1540,138315266;2101,9523636182;5837,56010808541;6532,96801300676;3606,92288815492;
AL;2703205;Igreja Nova;47017,5674128982;21168,1784726233;26548,5438803009;41441,4982844676;23788,2218527056;20731,5320257391;14555,9009114635;20971,193692652;21065,8782715319;19517,8505387014;26534,0792992306;28094,7852178445;22510,0878298499;17573,6151428246;33442,2709821107;27609,1731359588;27247,7900925478;26543,6223643481;36158,9784506741;33857,3558621771;27673;35226,6395070175;27824,4194375001;29060,359868805;40477,9942038322;29444,483164669;29096,6614411796;22421,2960648972;15562,4242312526;15517,7012505766;12771,7076239272;26169,2166351668;19934,6015957104;
AL;2703304;Inhapi;2918,1129411561;989,2238472;2573,9335510561;538,8869014282;13765,7995320122;5430,26158997824;4662,77809641364;6195,17484375817;4591,18212420748;2476,98139852336;4860,29204791931;3324,90070808851;4753,16395900789;800,919924549804;1308,88607374187;3646,41314471479;3066,1510061623;2079,49511465878;4638,98854724838;2476,38904759383;1663;1356,1845385069;128,2901335759;175,024068417;435,2313854108;20,5737625466;99,5983047631;957,6520384696;676,9581340105;1021,4780532098;1151,46954943431;2590,31364802962;1292,45562066917;
AL;2703403;Jacaré dos Homens;1975,442201671;871,5406134298;1404,3648599973;93,9055400801;1349,6275302725;824,020647622094;750,934300171484;1053,69306108403;749,318002324385;1137,17047843661;620,799030737487;873,98581975476;1367,81696662097;69,9347959066357;846,83538183063;257,478482407869;214,199477144027;194,913114824986;325,788009337734;195,162009004767;247;417,2875503098;46,1844480873;30,2314299993;22,8680897419;42,5191092631;0;212,335627699;7,612850988;30,9028013897;15,8313870224699;168,050624128791;87,2816004643521;
AL;2703502;Jacuípe;9813,9456360948;10766,9868860497;14525,5380537966;11639,0191536985;23306,4623407351;15073,7166167523;13868,999768671;20560,5235765372;15442,1307901695;13576,9095905587;16553,8883359927;18080,4512783634;9477,83173121117;13016,1976095755;11450,8214951915;8236,43458249976;7354,18204861161;7438,34010276912;9212,81949262921;8288,96421578581;6914;8991,9927876497;6989,2464772155;8292,1630232303;8455,2917619975;6248,9374775;5344,0517154427;15096,0228683992;14230,1753083514;13313,4887078142;10253,9893744538;12807,3247877709;10471,6422626074;
AL;2703601;Japaratinga;10816,5200591699;9963,0048892553;8653,5990640688;10821,7256600368;11638,5912562755;7888,53239229854;8868,59229698648;9739,90637232805;9190,08917627398;7359,42403969356;8880,81231607736;7632,25325652187;5313,58896616509;5676,37426775527;6275,54468177771;5041,68760245575;5101,71962229202;5358,84498811034;6055,00285926274;6069,53848004826;4834;5952,8100097295;3936,796565666;7623,0937435088;6891,4094957756;5887,525048764;5748,7887755629;9974,8791559698;8395,8034319273;7611,6409168499;7150,50980514891;7811,08637096406;8390,2125687752;
AL;2703700;Jaramataia;1431,1742701899;1072,2729701079;3248,9358305446;51,7903281653;2628,3628315022;1565,29445196833;1484,40501196689;1694,01422897356;679,793651593256;1439,93913831387;1325,12374924693;1568,5855285336;2887,61359619984;9,99068512951939;1854,3840478043;576,809337684667;588,711770515346;525,252874366035;835,413538230332;478,14692206168;613;1142,9247506273;61,5792641164;358,0037763076;179,2563163641;308,6064381996;0;303,5114447801;9,3696627545;66,3005557089;116,624551065528;772,099256413946;7,30929659061077;
AL;2703759;Jequiá da Praia;;;;;;;;;;;;45947,875029971;48177,5531576499;41464,673515882;52309,0833484796;49018,7247122645;52831,8295292913;55157,8801563176;53291,9371560246;54212,7534013743;46371;61839,7992698079;53726,197406476;54563,7533290077;49671,7039603995;36973,7944646551;31688,7549014478;34893,4135397133;20639,6102363311;25790,916170757;25398,8219130492;30579,611903969;32965,7875409005;
AL;2703809;Joaquim Gomes;35379,1918971046;37431,7021493197;36693,7710856492;24303,8956641025;46809,0018862895;27868,447258282;24419,9177458866;22743,5594569369;21673,5725964411;22884,0658752894;26895,2714625688;31678,3356673402;25255,2204920267;21929,5538592951;7704,96571862686;7580,5117446339;7948,28248521863;6804,23964479952;10463,6127427651;10540,9169530242;8700;11042,4256399464;12316,7080908444;7794,9355561364;10589,4009111389;10358,8894422342;17591,4712807725;23703,264768152;11828,0280196742;16382,417820373;15512,1207175168;24247,3710253383;18957,7356043065;
AL;2703908;Jundiá;9389,9800221979;10289,6148515932;11737,7170503792;9706,0367839673;18341,7089982232;11453,5422234335;9744,68231385321;12992,84597629;11242,3450108188;11116,6162284066;13251,2374924693;13063,8978260717;10028,7580094335;9934,07124711878;7531,88987416512;7527,2899354211;8836,06522382186;8200,27318799407;9486,24871475195;9623,65551070175;8390;10893,7900302122;8329,4507393051;7548,3107324579;7231,4801206475;8800,0840332836;9303,2429258034;6477,1545221729;6452,7696182191;6066,5008473631;5041,24134085517;7809,21914180708;7253,40196962374;
AL;2704005;Junqueiro;72603,2542504206;62539,7114109386;65469,9234505476;42034,9938185125;82373,7204445978;48434,4855974694;40882,2603884057;41283,1537778565;56765,3448839899;36446,6714346728;55639,3953112249;56206,2575157798;58876,9214298851;48573,045985535;32272,4637119541;34707,8117431255;35398,1475562042;37367,6285850188;42468,7940743832;42984,4324833;37298;48485,6744573486;41962,8474251224;41949,2913798242;31254,7772346947;46640,7196932372;41595,9314968976;30725,0265198699;20244,3275888769;20875,1232733243;30217,8961226891;36637,836903812;39241,4636018743;
AL;2704104;Lagoa da Canoa;48055,0366136947;3900,7627660193;13730,4938465347;10875,3997902486;14550,964408395;9629,66388622807;7360,90250051815;7872,97841025352;12457,733660637;20969,7097029947;5961,92814610074;4465,8798092958;13583,1823768611;5381,64905643444;4609,68967883352;1943,3152499052;1697,4298188772;3442,6212488569;4737,88847865447;3613,74986673828;6056;3663,2676982951;6530,8230665709;3307,1593291344;2461,6392086709;2678,7038835728;1450,8364521863;4504,330131102;7414,9168623188;6848,6226570815;8369,52660587909;9042,05719270746;3126,6591062895;
AL;2704203;Limoeiro de Anadia;14394,2093235982;14834,7920038828;14340,0373819468;9139,7977597739;17659,8561697786;10274,3997067525;8749,2577764166;8729,44174451926;11878,364071211;7719,40882427202;12531,1106168138;11121,9388805069;11913,3058301113;12055,4267229534;13142,946938813;12094,2965367897;12160,8722023845;12569,364567058;13850,6445112728;13982,2737118082;13960;17825,1947375709;15152,7753104291;14640,7633230842;30686,0257124036;36877,0977806859;29543,9022364535;24756,9879695863;16635,2506166395;31794,4876771083;20288,4501821959;24883,6293605815;30751,0706739454;
AL;2704302;Maceió;44860,697648782;38644,0288846049;37254,3663666642;25975,347462314;47202,7242848997;27958,0896718308;27158,7905228687;35436,5081773799;34025,7322430049;32596,5030433204;35688,0431888325;35034,5246505989;32882,6998267256;27958,93233496;41422,3036678285;32547,293974541;32717,2861755965;30826,6482121907;31325,6806264279;31837,4290689777;27849;36672,3746923829;27966,3938519908;30708,7683677145;29212,140444521;27200,5714629153;19493,3548328733;15515,7987779136;16713,135938286;9465,2471311179;7933,63574986042;11704,2591632811;8189,4218918449;
AL;2704401;Major Isidoro;1487,314255374;1266,2462321837;575,2980887574;378,240132953;1666,6361771254;758,512730028706;390,020140399143;529,548307621719;587,094517285085;314,688685856673;388,281575588537;880,243474788803;1875,04909174292;;2072,2741734213;2186,40945955285;2300,96042114465;2079,49511465878;2050,13740161817;2067,63306206717;1753;1593,4475925548;5,9868729002;365,9594157811;296,5474863307;10,2868812733;14,5908344557;78,9374523723;2,3424156886;7,3042985103;214,779150604842;581,641882401316;448,876802388096;
AL;2704500;Maragogi;22120,7779918954;23464,002128633;27365,4551411937;25628,0227405288;35691,2277474196;22107,1982952003;19305,9969497576;25272,4228035386;23161,9086972778;19217,46588402;29689,9958263979;28949,9980724972;17338,9797977078;21539,9171392438;23382,2375227724;18206,1740326056;16962,1736900657;16382,8270019131;20839,960840172;21476,4948575913;16561;21020,3987455849;14385,6003116452;16879,4802709274;34058,7001091801;15296,5924534283;22119,0706508003;33928,4184824184;20230,8586986673;18788,3413758429;21695,3327755928;30877,4349545084;25826,3246063657;
AL;2704609;Maravilha;2871,5734205743;4687,6489078081;1682,0883899052;301,5648366665;7382,6899807597;1882,49068452579;1565,90175772193;1972,29726818293;728,718194700347;73,9041610724005;221,230200044632;969,936530276762;1124,64950588836;41,6278547063308;613,492055815255;444,474028290678;413,580122535952;550,566265901747;710,915977519127;357,79701650874;562;300,9640296482;20,5264213721;332,5457299923;50,8999416836;855,8685219403;7,6126092813;122,3836470888;0,5856039222;0;151,981315415711;244,140212275994;95,0208556779399;
AL;2704708;Marechal Deodoro;42435,0366056595;32088,5581932221;36242,8255970733;31314,9990179483;44677,5818764736;26475,5420631383;25013,6797506734;36268,6555179284;36644,4827872107;35371,4850913292;42286,5725228167;42654,2625970527;38490,7493898716;32806,0797369652;53525,2502198312;46039,7418236238;50580,7142694947;46439,9481114182;51559,4430635107;53756,2911469798;47800;62916,2534372;47500,7048578157;65279,9996998137;49375,1564740688;39518,7688916747;33249,9741882123;12070,6991123649;27225,8975488014;30957,8645631207;28747,6879812024;41629,4072477263;30641,4312250863;
AL;2704807;Maribondo;6117,6721234441;4442,4823014737;4571,995647878;3787,3319964213;6881,5220491021;4306,28363548115;2587,52167772267;2926,02457731797;1024,84042929589;3547,39973147522;4363,65282332932;3416,67964858782;4014,16284787517;3921,34391333636;426,508330994989;355,291537177338;308,501133748316;373,37252515176;628,305446579915;618,013028515097;455;491,1437539045;401,120484314;357,2082123602;399,8227303265;393,6446567257;248,6785698544;1046,9921008444;1863,3916802952;1846,3019157576;3048,06971472621;3304,06199328773;2944,78660877018;
AL;2704906;Mar Vermelho;1486,4444809557;1166,390174192;813,8945725571;900,4653459487;272,2930389867;417,182001515788;270,685619829256;453,898549390045;368,22156127968;243,168529980156;36,1192163338174;25,0306201361745;178,576103975516;184,827674896109;404,873850437272;185,557118606788;175,131647979393;284,775654776766;373,492682133616;324,185781624586;240;265,8823329408;218,9484946362;128,8813594707;186,6331195067;185,8496550047;242,3347287867;329,8239289042;453,2574357475;433,2010885725;376,259298234035;374,379445975807;380,943339957714;
AL;2705002;Mata Grande;2569,8955899546;1480,3840450404;3330,9603059917;1825,0940101712;7891,7764406425;6295,65565923826;4205,81420057285;6268,12282491014;5237,50108841168;5080,31507242856;5715,86598482661;3900,60497122053;5718,23481879046;2570,93630666299;2419,97118238461;7639,48726295079;6976,97542219445;4231,13339519435;7481,4889287201;6623,58173894513;3485;3307,8347184958;3517,7154626514;5083,6536235672;4019,6200323787;4356,8371152939;4369,003343335;6029,230373828;8423,3268162686;8398,2576794977;14136,3731852641;16862,4797094565;11992,4059120774;
AL;2705101;Matriz de Camaragibe;26611,3933276909;29346,8386438493;37162,2542043377;27462,5165245245;55634,7506736383;32264,373307312;27860,2446559746;41704,6310022901;33423,1878700018;35495,4533615152;44832,9772743509;43302,9728355819;22675,3657133166;33708,5716269984;33306,282818605;25432,8326673381;26156,5852089839;25527,2896941893;29713,0299802061;28767,9643606861;25407;32502,2687969195;26487,6362456392;31910,8654921605;25604,8837078112;21158,7431950514;18909,0870705368;18271,8785103526;25112,4529937463;23506,9182134974;19717,9925364863;28581,6767059934;24372,2045434571;
AL;2705200;Messias;24001,1150853764;25608,2126197022;27918,9008450852;18226,3482326997;36391,2550694892;21565,8960287707;18686,0395624067;17364,3212912489;16165,6990329639;17417,5419611277;21005,5817491357;25299,6993026384;18431,3336252176;14926,083583502;20843,2766973203;17174,8216756981;19560,8579127753;18276,2686887844;22855,1923836468;23817,3547322651;20573;27921,3377689608;21521,0975411372;23292,5212505167;23242,8313415648;18539,017430779;15560,807754997;10738,5531138037;11411,0780271002;8827,5256842569;7475,58095201029;6294,42948820172;9846,48242479866;
AL;2705309;Minador do Negrão;960,3100282573;737,6722812791;679,8142333244;254,3986449443;788,3750905279;596,466828613482;491,891072592949;491,723428505882;525,295094412971;302,768659877254;162,536473502178;185,643766009961;395,147123690504;;341,515728803958;310,700291620668;396,066957738013;259,462263241053;314,152723289958;282,984913056913;296;202,1813573404;17,9606187006;90,6942899979;69,34194954;83,6666343563;7,6126092813;64,863332957;0;15,1704661368;259,107034267758;216,598582210442;114,798952334887;
AL;2705408;Monteirópolis;1307,494983581;1518,2711897869;613,1868314973;170,1944008412;2823,5170997545;1265,33714509334;777,129682735606;1037,48239860582;857,466992350585;739,041610724005;171,566277585633;1374,59822247825;2642,54638968024;229,785757978946;1027,63782649155;673,183965178115;618,349434019551;588,536353205316;969,219327779758;594,159894081181;433;540,0734887859;580,7266713203;507,5697984094;210,9765698771;329,1802007463;324,804662667;271,0797783016;228,3855296402;173,6175568987;174,145257247169;298,756665117851;478,973905996494;
AL;2705507;Murici;53468,6446463311;53456,7565128213;54580,8314406203;34625,280768803;69069,4293236559;40997,6130580516;35544,2235414503;33091,365672198;30598,4392495555;33023,2399733836;40211,9750346431;43332,1752257408;36592,903348685;32304,8803663009;26939,5642544769;25339,3348943967;23603,7046480535;21847,9882344735;34731,328852612;33696,8893214398;30476;39774,3352433586;38696,5806242798;25481,1176696768;34966,0468957145;38313,1464064415;32954,9855785636;26794,6756936142;24221,1638242273;33180,0569176008;32055,9201559978;45525,847691068;33251,7100251803;
AL;2705606;Novo Lino;20706,151086448;21410,6981304084;20786,2800598806;15682,6076450343;26445,9447677454;15728,7957926862;14337,6060567625;13338,673442492;12462,883612543;13445,7893047851;13068,3839597793;17934,439327569;16567,6830081966;15788,6127330171;13847,6128769786;12406,4352556864;11925,1180608738;10984,7462569224;16019,4618305783;15751,7425934514;13944;17611,0117471464;17781,0125136209;11504,65024263;16201,6727419953;17338,19549014;16886,6705381494;19369,6598247389;12872,1598128754;12511,1396099134;13079,3642450639;12593,0602420067;13965,0560742963;
