percentage_votos_centrao,ibge,municipio,pib_per_capita,uf,taxa_analfabetismo,Year
0.5182967398536261,1712801,MAURILANDIA DO TOCANTINS,1872.78,TO,24.2,2002
0.3633812303547373,1713205,MIRACEMA DO TOCANTINS,8774.67,TO,15.2,2002
0.2549611049372916,1713304,MIRANORTE,3235.48,TO,18.3,2002
0.1408566721581548,1713601,MONTE DO CARMO,3332.53,TO,21.1,2002
0.4817708333333333,1713809,PALMEIRAS DO TOCANTINS,1996.0,TO,29.9,2002
0.4951672862453531,1713957,MURICILANDIA,3560.66,TO,34.0,2002
0.2027833001988071,1715002,NOVA ROSALANDIA,3045.39,TO,16.6,2002
0.3703923900118906,1715101,NOVO ACORDO,2268.91,TO,18.0,2002
0.284377923292797,1715150,NOVO ALEGRE,2590.67,TO,15.3,2002
0.2086614173228346,1715259,NOVO JARDIM,2866.33,TO,25.2,2002
0.1043219076005961,1715507,OLIVEIRA DE FATIMA,3860.17,TO,21.5,2002
0.2431572246976448,1715705,PALMEIRANTE,2806.15,TO,30.6,2002
0.4841010401188707,1715754,PALMEIROPOLIS,3633.26,TO,15.9,2002
0.215866010298195,1716109,PARAISO DO TOCANTINS,4870.54,TO,9.8,2002
0.3409261576971214,1716505,PEDRO AFONSO,6550.71,TO,15.2,2002
0.1624968410411928,1716604,PEIXE,5164.48,TO,20.4,2002
0.0966650555824069,1716653,PEQUIZEIRO,2610.09,TO,27.7,2002
0.4899389554600949,1716703,COLMEIA,3427.0,TO,22.2,2002
0.0437317784256559,1717008,PINDORAMA DO TOCANTINS,2872.13,TO,18.1,2002
0.870863599677159,1717206,PIRAQUE,3156.36,TO,19.5,2002
0.064210142283838,1717503,PIUM,5085.71,TO,19.1,2002
0.2773067331670823,1717800,PONTE ALTA DO BOM JESUS,1981.09,TO,28.8,2002
0.112490869247626,1717909,PONTE ALTA DO TOCANTINS,2692.62,TO,22.1,2002
0.633304572907679,1718006,PORTO ALEGRE DO TOCANTINS,2396.22,TO,29.6,2002
0.1496999739107748,1718204,PORTO NACIONAL,4368.73,TO,13.9,2002
0.3040441176470588,1718303,PRAIA NORTE,1478.5,TO,37.8,2002
0.1145113524185587,1718451,PUGMIL,5212.62,TO,19.5,2002
0.856,1718501,RECURSOLANDIA,1910.18,TO,26.4,2002
0.4838274932614555,1718659,RIO DA CONCEICAO,3016.27,TO,28.3,2002
0.4458661417322834,1718709,RIO DOS BOIS,3187.18,TO,23.1,2002
0.5034642032332564,1718758,RIO SONO,1747.4,TO,27.7,2002
0.529889298892989,1718808,SAMPAIO,2005.9,TO,29.1,2002
0.1879106438896189,1718840,SANDOLANDIA,3632.59,TO,20.8,2002
0.5447185813415575,1718865,SANTA FE DO ARAGUAIA,3033.83,TO,24.0,2002
0.4415807560137457,1718881,SANTA MARIA DO TOCANTINS,2323.82,TO,28.4,2002
0.0447368421052631,1718899,SANTA RITA DO TOCANTINS,6035.08,TO,16.2,2002
0.0746606334841629,1718907,SANTA ROSA DO TOCANTINS,2621.38,TO,21.3,2002
0.0542697525937749,1719004,SANTA TEREZA DO TOCANTINS,2934.57,TO,19.8,2002
0.6700251889168766,1720002,SANTA TEREZINHA DO TOCANTINS,1980.32,TO,24.6,2002
0.1111111111111111,1720101,SAO BENTO DO TOCANTINS,1875.59,TO,24.5,2002
0.1692789968652037,1720150,SAO FELIX DO TOCANTINS,2618.5,TO,12.6,2002
0.2937433722163308,1720200,SAO MIGUEL DO TOCANTINS,1422.1,TO,29.3,2002
0.138188608776844,1720259,SAO SALVADOR DO TOCANTINS,2589.69,TO,27.7,2002
0.472,1720309,SAO SEBASTIAO DO TOCANTINS,1760.98,TO,26.9,2002
0.1245487364620938,1720655,SILVANOPOLIS,2820.57,TO,22.9,2002
0.2816234498308906,1720804,SITIO NOVO DO TOCANTINS,1648.12,TO,28.1,2002
0.2662721893491124,1720853,SUCUPIRA,4762.78,TO,21.9,2002
0.0646886320510608,1720903,TAGUATINGA,2937.56,TO,21.1,2002
0.0636574074074074,1720937,TAIPAS DO TOCANTINS,2877.52,TO,34.3,2002
0.1102497846683893,1720978,TALISMA,4502.28,TO,20.0,2002
0.4343015214384509,1721109,TOCANTINIA,1911.59,TO,29.5,2002
0.3966802982920375,1721208,TOCANTINOPOLIS,2446.69,TO,21.5,2002
0.6197771587743732,1721257,TUPIRAMA,4863.81,TO,28.0,2002
0.6764275256222547,1721307,TUPIRATINS,3156.95,TO,28.2,2002
0.8152200340384148,1722081,WANDERLANDIA,2857.26,TO,22.9,2002
0.3289274924471299,1722107,XAMBIOA,2953.49,TO,24.0,2002
0.0827732974910394,2100055,ACAILANDIA,7094.68,MA,22.8,2002
0.5958527295810411,2100105,AFONSO CUNHA,1298.65,MA,41.3,2002
0.1718438301510401,2100204,ALCANTARA,1109.3,MA,29.9,2002
0.7661138923654568,2100303,ALDEIAS ALTAS,1256.95,MA,46.0,2002
0.0883995037220843,2100402,ALTAMIRA DO MARANHAO,1693.42,MA,39.1,2002
0.3166431593794076,2100436,ALTO ALEGRE DO MARANHAO,1398.02,MA,42.7,2002
0.1602719207281945,2100477,ALTO ALEGRE DO PINDARE,1430.56,MA,45.3,2002
0.2140089418777943,2100501,ALTO PARNAIBA,2499.18,MA,22.3,2002
0.2034280559314389,2100550,AMAPA DO MARANHAO,1502.76,MA,35.3,2002
0.1392857142857143,2100600,AMARANTE DO MARANHAO,1450.17,MA,29.4,2002
0.1706860477920933,2100709,ANAJATUBA,1279.9,MA,37.1,2002
0.0546055188495919,2100808,ANAPURUS,1658.62,MA,38.1,2002
0.2321107515282272,2100873,ARAGUANA,1859.41,MA,19.2,2002
0.2321107515282272,2100873,ARAGUANA,1859.41,MA,38.2,2002
0.1827765025928759,2100907,ARAIOSES,1382.44,MA,47.7,2002
0.0155128501968048,2100956,ARAME,1570.54,MA,41.0,2002
0.0718557448350851,2101004,ARARI,1425.6,MA,28.5,2002
0.3660458452722063,2101103,AXIXA,1196.58,MA,18.0,2002
0.1677260493615071,2101202,BACABAL,2572.05,MA,27.1,2002
0.1758972086840939,2101251,BACABEIRA,4624.13,MA,26.7,2002
0.2840638180817898,2101301,BACURI,928.28,MA,33.2,2002
0.2565913370998117,2101350,BACURITUBA,1401.84,MA,35.9,2002
0.0408938749660725,2101400,BALSAS,7259.49,MA,19.3,2002
0.1528956379336013,2101509,BARAO DE GRAJAU,1728.66,MA,29.7,2002
0.0380038673211364,2101608,BARRA DO CORDA,1663.43,MA,32.9,2002
0.2919598292140237,2101707,BARREIRINHAS,1498.39,MA,39.7,2002
0.097741273100616,2101731,BELAGUA,1313.42,MA,50.9,2002
0.3009337860780984,2101806,BENEDITO LEITE,1785.13,MA,32.0,2002
0.4237772224205641,2101905,BEQUIMAO,948.14,MA,26.8,2002
0.1195652173913043,2101939,BERNARDO DO MEARIM,1783.65,MA,37.3,2002
0.1438631790744466,2101970,BOA VISTA DO GURUPI,1651.75,MA,27.3,2002
0.185769683879835,2102002,BOM JARDIM,1342.98,MA,43.3,2002
0.185769683879835,2102002,BOM JARDIM,1342.98,MA,34.7,2002
0.185769683879835,2102002,BOM JARDIM,1342.98,MA,15.3,2002
0.0596382597360273,2102036,BOM JESUS DAS SELVAS,1768.18,MA,37.6,2002
0.5994847403884265,2102077,BOM LUGAR,1420.98,MA,40.9,2002
0.2773161797552042,2102101,BREJO,1946.39,MA,37.1,2002
0.067550505050505,2102150,BREJO DE AREIA,1537.73,MA,46.4,2002
0.0541632022805558,2102200,BURITI,1412.22,MA,38.8,2002
0.6082308925708177,2102309,BURITI BRAVO,1338.85,MA,37.4,2002
0.0773837247987224,2102325,BURITICUPU,1364.44,MA,36.5,2002
0.0863146926015977,2102358,BURITIRANA,1340.93,MA,36.8,2002
0.0623781676413255,2102374,CACHOEIRA GRANDE,975.75,MA,40.5,2002
0.3785252263906856,2102408,CAJAPIO,1081.48,MA,35.7,2002
0.2048384529683272,2102507,CAJARI,1363.7,MA,16.1,2002
0.0636101776284205,2102556,CAMPESTRE DO MARANHAO,2188.67,MA,29.0,2002
0.3854758522727273,2102606,CANDIDO MENDES,1237.59,MA,26.8,2002
0.1252009646302251,2102705,CANTANHEDE,1203.26,MA,38.5,2002
0.1201017811704834,2102754,CAPINZAL DO NORTE,1422.31,MA,40.1,2002
0.1906420021762785,2102804,CAROLINA,2420.94,MA,23.9,2002
0.1032285471537808,2102903,CARUTAPERA,1291.03,MA,24.5,2002
0.4637916170614557,2103000,CAXIAS,2649.77,MA,31.9,2002
0.0740588637919233,2103109,CEDRAL,1091.83,MA,20.4,2002
0.0740588637919233,2103109,CEDRAL,1091.83,MA,10.0,2002
0.0348239018599129,2103125,CENTRAL DO MARANHAO,940.26,MA,35.8,2002
0.230736301369863,2103158,CENTRO DO GUILHERME,1587.93,MA,43.5,2002
0.4486196319018405,2103174,CENTRO NOVO DO MARANHAO,1117.06,MA,40.8,2002
0.2804417459482717,2103208,CHAPADINHA,1827.9,MA,34.6,2002
0.1881593110871905,2103257,CIDELANDIA,1910.33,MA,31.4,2002
0.1961303926597139,2103307,CODO,2323.1,MA,38.3,2002
0.5535349668198061,2103406,COELHO NETO,2688.62,MA,37.3,2002
0.3495529709628926,2103505,COLINAS,1565.04,MA,37.5,2002
0.3495529709628926,2103505,COLINAS,1565.04,MA,3.0,2002
0.1976387022461125,2103604,COROATA,1591.13,MA,40.7,2002
0.2932628797886393,2103703,CURURUPU,1304.26,MA,20.9,2002
0.1803225806451613,2103802,DOM PEDRO,1836.04,MA,30.2,2002
0.3468294135159273,2103901,DUQUE BACELAR,1219.37,MA,44.4,2002
0.1335500474062034,2104008,ESPERANTINOPOLIS,1283.24,MA,35.6,2002
0.238470677178961,2104057,ESTREITO,2963.27,MA,19.4,2002
0.0597345132743362,2104073,FEIRA NOVA DO MARANHAO,1832.56,MA,31.0,2002
0.0119266055045871,2104081,FERNANDO FALCAO,1913.67,MA,52.5,2002
0.0147683219494184,2104099,FORMOSA DA SERRA NEGRA,1715.48,MA,26.2,2002
0.0163640439363371,2104107,FORTALEZA DOS NOGUEIRAS,2680.07,MA,21.4,2002
0.0502347417840375,2104206,FORTUNA,1419.22,MA,38.8,2002
0.0844205679201842,2104305,GODOFREDO VIANA,1705.52,MA,27.4,2002
0.4031552639800062,2104404,GONCALVES DIAS,1335.53,MA,40.8,2002
0.0386410788381742,2104503,GOVERNADOR ARCHER,2304.69,MA,37.5,2002
0.1648285542410266,2104602,GOVERNADOR EUGENIO BARROS,1217.66,MA,39.8,2002
0.3706310679611651,2104628,GOVERNADOR LUIZ ROCHA,1418.88,MA,38.9,2002
0.1081234078686668,2104651,GOVERNADOR NEWTON BELLO,1284.65,MA,44.9,2002
0.4315161839863713,2104677,GOVERNADOR NUNES FREIRE,1221.65,MA,37.5,2002
0.1071882951653944,2104701,GRACA ARANHA,1481.72,MA,37.0,2002
0.046274984857662,2104800,GRAJAU,1916.8,MA,32.1,2002
0.2318725099601593,2104909,GUIMARAES,1068.0,MA,15.8,2002
0.2506997687720579,2105005,HUMBERTO DE CAMPOS,940.51,MA,30.7,2002
0.1121551620286712,2105104,ICATU,961.22,MA,30.3,2002
0.2477122120542758,2105153,IGARAPE DO MEIO,1232.78,MA,40.3,2002
0.1314199395770392,2105203,IGARAPE GRANDE,1808.04,MA,33.2,2002
0.1923190063735904,2105302,IMPERATRIZ,4429.22,MA,15.1,2002
0.0140341221794166,2105351,ITAIPAVA DO GRAJAU,1360.04,MA,48.2,2002
0.1703877085583963,2105401,ITAPECURU MIRIM,1729.61,MA,33.2,2002
0.0509003601440576,2105427,ITINGA DO MARANHAO,2847.05,MA,25.5,2002
0.0250385208012326,2105450,JATOBA,2635.96,MA,38.7,2002
0.0250385208012326,2105450,JATOBA,2635.96,MA,21.6,2002
0.0161696766064678,2105476,JENIPAPO DOS VIEIRAS,1796.24,MA,48.5,2002
0.1256361640554834,2105500,JOAO LISBOA,2690.1,MA,29.6,2002
0.4056204503131877,2105609,JOSELANDIA,1371.64,MA,42.3,2002
0.0527522935779816,2105658,JUNCO DO MARANHAO,1361.88,MA,37.0,2002
0.0657226672684192,2105708,LAGO DA PEDRA,1898.16,MA,37.3,2002
0.1954498448810755,2105807,LAGO DO JUNCO,1382.01,MA,39.3,2002
0.0828203693340794,2105906,LAGO VERDE,1427.61,MA,40.6,2002
0.1848081440877055,2105922,LAGOA DO MATO,1331.38,MA,38.8,2002
0.4008639308855292,2105948,LAGO DOS RODRIGUES,1709.13,MA,37.3,2002
0.0387453874538745,2105963,LAGOA GRANDE DO MARANHAO,2235.11,MA,49.7,2002
0.1321884984025559,2105989,LAJEADO NOVO,1757.5,MA,30.7,2002
0.1360353130016051,2106003,LIMA CAMPOS,2164.36,MA,38.1,2002
0.2124965593173685,2106102,LORETO,1966.97,MA,28.9,2002
0.07194374323837,2106300,MAGALHAES DE ALMEIDA,1263.33,MA,39.3,2002
0.1872211315366767,2106326,MARACACUME,1471.91,MA,32.8,2002
0.0303300624442462,2106359,MARAJA DO SENA,2196.08,MA,49.0,2002
0.0695994747209455,2106375,MARANHAOZINHO,1509.06,MA,42.1,2002
0.0293688138893396,2106409,MATA ROMA,1478.85,MA,35.9,2002
0.0747304498698723,2106508,MATINHA,1317.98,MA,24.3,2002
0.27551595804669,2106607,MATOES,1139.72,MA,41.2,2002
0.4227117356627421,2106631,MATOES DO NORTE,1531.06,MA,49.3,2002
0.0233128834355828,2106672,MILAGRES DO MARANHAO,1451.24,MA,36.7,2002
0.0494763452509931,2106706,MIRADOR,1502.58,MA,36.4,2002
0.0494763452509931,2106706,MIRADOR,1502.58,MA,20.1,2002
0.1430881164106709,2106755,MIRANDA DO NORTE,1511.33,MA,28.6,2002
0.2507240380637153,2106805,MIRINZAL,1172.09,MA,22.3,2002
0.3684883720930232,2106904,MONCAO,1371.0,MA,33.5,2002
0.13909426987061,2107001,MONTES ALTOS,1568.5,MA,25.2,2002
0.0747884274749065,2107100,MORROS,1042.95,MA,37.8,2002
0.1694785276073619,2107209,NINA RODRIGUES,1186.03,MA,38.3,2002
0.0168453292496171,2107258,NOVA COLINAS,2805.29,MA,29.3,2002
0.1328015016424214,2107308,NOVA IORQUE,1864.74,MA,37.8,2002
0.6670560747663551,2107357,NOVA OLINDA DO MARANHAO,1717.47,MA,34.2,2002
0.1417995444191344,2107456,OLINDA NOVA DO MARANHAO,1413.1,MA,28.1,2002
0.1825632750127399,2107506,PACO DO LUMIAR,1509.45,MA,9.0,2002
0.2722312343312196,2107605,PALMEIRANDIA,1280.82,MA,30.3,2002
0.0233932838636649,2107704,PARAIBANO,1710.69,MA,37.5,2002
0.6397272727272727,2107803,PARNARAMA,1365.24,MA,43.6,2002
0.0478975656022763,2107902,PASSAGEM FRANCA,1692.99,MA,39.0,2002
0.0405238828967642,2108009,PASTOS BONS,1783.13,MA,32.3,2002
0.2421636615811373,2108058,PAULINO NEVES,1078.08,MA,43.4,2002
0.0441558441558441,2108108,PAULO RAMOS,1633.13,MA,41.6,2002
0.2370652574658965,2108207,PEDREIRAS,2584.51,MA,25.4,2002
0.5338461538461539,2108256,PEDRO DO ROSARIO,936.55,MA,37.0,2002
0.1597587905554612,2108306,PENALVA,1165.32,MA,28.0,2002
0.1560509554140127,2108405,PERI MIRIM,1160.58,MA,27.3,2002
0.1151922745300914,2108454,PERITORO,1688.07,MA,44.3,2002
0.2589519650655021,2108603,PINHEIRO,1822.46,MA,21.3,2002
0.0245412336944505,2108702,PIO XII,1307.74,MA,41.4,2002
0.5398655139289145,2108801,PIRAPEMAS,1324.09,MA,38.7,2002
0.1691140479686735,2108900,POCAO DE PEDRAS,1639.38,MA,34.5,2002
0.0687225840755017,2109007,PORTO FRANCO,2408.49,MA,19.9,2002
0.0568326947637292,2109056,PORTO RICO DO MARANHAO,1344.37,MA,20.1,2002
0.1900780379041248,2109205,PRESIDENTE JUSCELINO,1360.06,MA,42.3,2002
0.1900780379041248,2109205,PRESIDENTE JUSCELINO,1360.06,MA,22.9,2002
0.3428292818834018,2109239,PRESIDENTE MEDICI,1921.62,MA,16.9,2002
0.3428292818834018,2109239,PRESIDENTE MEDICI,1921.62,MA,33.6,2002
0.0487746847489888,2109270,PRESIDENTE SARNEY,1569.43,MA,40.0,2002
0.2114053925077547,2109304,PRESIDENTE VARGAS,1120.68,MA,41.4,2002
0.0670560242266926,2109403,PRIMEIRA CRUZ,853.31,MA,33.9,2002
0.3036833855799373,2109452,RAPOSA,3261.68,MA,22.1,2002
0.1000478697941598,2109502,RIACHAO,3065.71,MA,29.6,2002
0.1000478697941598,2109502,RIACHAO,3065.71,MA,47.6,2002
0.0705107084019769,2109551,RIBAMAR FIQUENE,1747.99,MA,25.5,2002
0.235316997277324,2109601,ROSARIO,1918.83,MA,24.7,2002
0.2063721940622737,2109700,SAMBAIBA,6535.47,MA,24.0,2002
0.0355075260517174,2109759,SANTA FILOMENA DO MARANHAO,2166.31,MA,42.4,2002
0.1152219484388216,2109809,SANTA HELENA,1215.2,MA,28.8,2002
0.1152219484388216,2109809,SANTA HELENA,1215.2,MA,32.8,2002
0.1152219484388216,2109809,SANTA HELENA,1215.2,MA,8.5,2002
0.1152219484388216,2109809,SANTA HELENA,1215.2,MA,9.4,2002
0.3179987797437462,2110039,SANTA LUZIA DO PARUA,1932.48,MA,32.3,2002
0.0307945205479452,2110104,SANTA QUITERIA DO MARANHAO,1057.04,MA,35.2,2002
0.0652468723140101,2110203,SANTA RITA,1181.06,MA,29.6,2002
0.0652468723140101,2110203,SANTA RITA,1181.06,MA,27.5,2002
0.0808574652124859,2110237,SANTANA DO MARANHAO,970.75,MA,48.7,2002
0.0731770162329296,2110278,SANTO AMARO DO MARANHAO,965.66,MA,34.7,2002
0.2959779435614661,2110302,SANTO ANTONIO DOS LOPES,1577.89,MA,38.0,2002
0.2318590186592951,2110401,SAO BENEDITO DO RIO PRETO,1020.89,MA,37.4,2002
0.4505131532381738,2110500,SAO BENTO,1219.59,MA,26.8,2002
0.4505131532381738,2110500,SAO BENTO,1219.59,MA,35.4,2002
0.0469411764705882,2110609,SAO BERNARDO,1565.95,MA,37.9,2002
0.4361129791526563,2110658,SAO DOMINGOS DO AZEITAO,4525.76,MA,29.6,2002
0.0142131232049488,2110708,SAO DOMINGOS DO MARANHAO,1701.91,MA,34.7,2002
0.1502640422467595,2110807,SAO FELIX DE BALSAS,1563.92,MA,30.7,2002
0.1606299212598425,2110856,SAO FRANCISCO DO BREJAO,2485.68,MA,27.0,2002
0.4218936322442165,2110906,SAO FRANCISCO DO MARANHAO,1155.56,MA,41.9,2002
0.1504553946753853,2111003,SAO JOAO BATISTA,1325.42,MA,27.6,2002
0.1504553946753853,2111003,SAO JOAO BATISTA,1325.42,MA,4.6,2002
0.0443327239488117,2111029,SAO JOAO DO CARU,1844.9,MA,53.6,2002
0.2761487964989059,2111052,SAO JOAO DO PARAISO,2214.94,MA,20.3,2002
0.2761487964989059,2111052,SAO JOAO DO PARAISO,2214.94,MA,38.3,2002
0.3764453961456103,2111078,SAO JOAO DO SOTER,1145.86,MA,46.6,2002
0.1988151658767772,2111102,SAO JOAO DOS PATOS,1861.85,MA,26.0,2002
0.1957743547044129,2111201,SAO JOSE DE RIBAMAR,2226.62,MA,11.0,2002
0.5872797356828194,2111250,SAO JOSE DOS BASILIOS,1813.17,MA,37.8,2002
0.1403311621565484,2111300,SAO LUIS,6245.02,MA,6.4,2002
0.0914886478022592,2111409,SAO LUIS GONZAGA DO MARANHAO,1609.78,MA,39.3,2002
0.488009104950817,2111508,SAO MATEUS DO MARANHAO,1519.45,MA,36.3,2002
0.1735953640715545,2111532,SAO PEDRO DA AGUA BRANCA,1601.12,MA,35.0,2002
0.3218816067653277,2111573,SAO PEDRO DOS CRENTES,2647.11,MA,19.3,2002
0.0658278628738147,2111607,SAO RAIMUNDO DAS MANGABEIRAS,4295.22,MA,24.9,2002
0.0164007092198581,2111672,SAO ROBERTO,1472.24,MA,44.4,2002
0.4224474474474474,2111706,SAO VICENTE FERRER,1322.06,MA,31.3,2002
0.4224474474474474,2111706,SAO VICENTE FERRER,1322.06,MA,37.4,2002
0.5579257079808754,2111722,SATUBINHA,1155.41,MA,42.5,2002
0.2379603399433427,2111748,SENADOR ALEXANDRE COSTA,1418.63,MA,43.9,2002
0.0773333333333333,2111789,SERRANO DO MARANHAO,1094.81,MA,33.1,2002
0.3262114537444934,2111805,SITIO NOVO,1776.9,MA,23.2,2002
0.3262114537444934,2111805,SITIO NOVO,1776.9,MA,41.5,2002
0.0179437439379243,2111904,SUCUPIRA DO NORTE,1616.39,MA,28.8,2002
0.1548235294117647,2111953,SUCUPIRA DO RIACHAO,1872.88,MA,36.1,2002
0.0112812248186946,2112001,TASSO FRAGOSO,14601.58,MA,21.4,2002
0.0631875503085591,2112100,TIMBIRAS,1058.7,MA,49.3,2002
0.7770262228745983,2112209,TIMON,2039.73,MA,24.3,2002
0.3565492679066086,2112233,TRIZIDELA DO VALE,2463.7,MA,30.4,2002
0.0335456475583864,2112274,TUFILANDIA,1343.1,MA,37.4,2002
0.2324003998286448,2112308,TUNTUM,1622.78,MA,37.0,2002
0.3529473026452822,2112407,TURIACU,1806.52,MA,30.2,2002
0.036306851454226,2112456,TURILANDIA,1549.22,MA,41.4,2002
0.3718229801055623,2112506,TUTOIA,1155.05,MA,39.0,2002
0.1237059363124099,2112605,URBANO SANTOS,1303.96,MA,36.4,2002
0.1331773816245866,2112704,VARGEM GRANDE,1355.62,MA,44.9,2002
0.1515017667844523,2112852,VILA NOVA DOS MARTIRIOS,1915.7,MA,32.9,2002
0.1714000544415207,2112902,VITORIA DO MEARIM,1386.48,MA,31.1,2002
0.0671028202634603,2113009,VITORINO FREIRE,1919.19,MA,37.0,2002
0.1409790579375041,2114007,ZE DOCA,1583.61,MA,33.7,2002
0.0094637223974763,2200053,ACAUA,1205.04,PI,34.2,2002
0.0121057661675692,2200103,AGRICOLANDIA,1029.35,PI,30.6,2002
0.0080264400377714,2200277,ALEGRETE DO PIAUI,1225.26,PI,44.9,2002
0.0127039122275155,2200301,ALTO LONGA,1200.04,PI,43.6,2002
0.0427873656789319,2200400,ALTOS,1600.68,PI,34.8,2002
0.0011467889908256,2200459,ALVORADA DO GURGUEIA,1621.59,PI,36.2,2002
0.0129229949373834,2200509,AMARANTE,1393.69,PI,32.5,2002
0.0226880394574599,2200608,ANGICAL DO PIAUI,1334.84,PI,29.1,2002
0.0018110473890733,2200707,ANISIO DE ABREU,1127.44,PI,36.3,2002
0.002218524681087,2200806,ANTONIO ALMEIDA,8448.39,PI,26.9,2002
0.0140597539543057,2200905,AROAZES,1365.14,PI,36.7,2002
0.0066666666666666,2201002,ARRAIAL,1099.81,PI,34.7,2002
0.0238357169050238,2201051,ASSUNCAO DO PIAUI,1105.06,PI,50.4,2002
0.0021150592216582,2201101,AVELINO LOPES,1085.06,PI,28.0,2002
0.0035460992907801,2201150,BAIXA GRANDE DO RIBEIRO,2413.18,PI,34.6,2002
0.0267379679144385,2201176,BARRA D'ALCANTARA,1442.4,PI,39.0,2002
0.0232296296296296,2201200,BARRAS,1435.13,PI,40.3,2002
0.0081521739130434,2201309,BARREIRAS DO PIAUI,1487.1,PI,21.1,2002
0.01084407971864,2201408,BARRO DURO,1410.75,PI,36.2,2002
0.0042527339003645,2201556,BELA VISTA DO PIAUI,1555.56,PI,20.7,2002
0.0054869684499314,2201572,BELEM DO PIAUI,1447.13,PI,44.5,2002
0.0116124119550732,2201606,BENEDITINOS,1173.36,PI,40.7,2002
0.0042340261739799,2201705,BERTOLINIA,1551.24,PI,31.8,2002
0.0017831669044222,2201739,BETANIA DO PIAUI,968.51,PI,44.4,2002
0.0061349693251533,2201770,BOA HORA,1265.59,PI,48.7,2002
0.083457711442786,2201804,BOCAINA,1590.12,PI,29.8,2002
0.083457711442786,2201804,BOCAINA,1590.12,PI,11.4,2002
0.0043942247332077,2201919,BOM PRINCIPIO DO PIAUI,1574.13,PI,41.0,2002
0.0037453183520599,2201929,BONFIM DO PIAUI,1074.07,PI,32.6,2002
0.0530098831985624,2201945,BOQUEIRAO DO PIAUI,1126.73,PI,39.0,2002
0.0083607046879665,2201960,BRASILEIRA,1084.58,PI,42.3,2002
0.0028296547821165,2201988,BREJO DO PIAUI,954.48,PI,40.3,2002
0.0180904522613065,2202000,BURITI DOS LOPES,1552.12,PI,38.1,2002
0.0039561777236762,2202026,BURITI DOS MONTES,1099.14,PI,42.2,2002
0.0143818139642774,2202059,CABECEIRAS DO PIAUI,1195.32,PI,44.6,2002
0.0025673940949935,2202075,CAJAZEIRAS DO PIAUI,1432.09,PI,36.4,2002
0.0021712158808933,2202083,CAJUEIRO DA PRAIA,1784.06,PI,36.4,2002
0.0112612612612612,2202091,CALDEIRAO GRANDE DO PIAUI,1216.5,PI,49.0,2002
0.0022471910112359,2202109,CAMPINAS DO PIAUI,1384.38,PI,34.9,2002
0.0038087177316969,2202117,CAMPO ALEGRE DO FIDALGO,1219.23,PI,42.6,2002
0.0410706045223811,2202133,CAMPO GRANDE DO PIAUI,1463.3,PI,43.4,2002
0.0106335844040762,2202174,CAMPO LARGO DO PIAUI,1249.91,PI,47.7,2002
0.0913620466631533,2202208,CAMPO MAIOR,1809.97,PI,27.7,2002
0.0160054875957471,2202307,CANTO DO BURITI,1605.89,PI,33.3,2002
0.0078689919183326,2202406,CAPITAO DE CAMPOS,1181.31,PI,35.7,2002
0.0114316820903647,2202455,CAPITAO GERVASIO OLIVEIRA,1424.45,PI,38.8,2002
0.0163139329805996,2202539,CARAUBAS DO PIAUI,1357.26,PI,61.6,2002
0.0247279920870425,2202554,CARIDADE DO PIAUI,1262.17,PI,37.1,2002
0.0197821459872292,2202604,CASTELO DO PIAUI,1466.57,PI,38.5,2002
0.0046104195481788,2202653,CAXINGO,1653.32,PI,58.1,2002
0.0146818923327895,2202703,COCAL,1245.42,PI,44.6,2002
0.0215897939156035,2202711,COCAL DE TELHA,1253.63,PI,41.6,2002
0.0150093808630394,2202729,COCAL DOS ALVES,1134.94,PI,53.0,2002
0.0371405750798722,2202737,COIVARAS,1157.88,PI,37.4,2002
0.0035813768404297,2202752,COLONIA DO GURGUEIA,1372.15,PI,29.3,2002
0.0734748904617458,2202778,COLONIA DO PIAUI,1194.94,PI,43.4,2002
0.0015455950540958,2202802,CONCEICAO DO CANINDE,1323.54,PI,36.5,2002
0.001480384900074,2202851,CORONEL JOSE DIAS,1058.97,PI,33.6,2002
0.0061171591498185,2202901,CORRENTE,1872.02,PI,19.7,2002
0.0006666666666666,2203008,CRISTALANDIA DO PIAUI,1274.51,PI,29.5,2002
0.0049737496546007,2203107,CRISTINO CASTRO,1316.17,PI,34.0,2002
0.006544502617801,2203206,CURIMATA,1637.74,PI,23.1,2002
0.0091027308192457,2203230,CURRAIS,1129.95,PI,37.3,2002
0.0204081632653061,2203255,CURRALINHOS,1406.39,PI,44.6,2002
0.0037359900373599,2203271,CURRAL NOVO DO PIAUI,1081.92,PI,40.2,2002
0.0153711790393013,2203305,DEMERVAL LOBAO,1071.71,PI,32.8,2002
0.0014194464158978,2203354,DIRCEU ARCOVERDE,1133.27,PI,31.2,2002
0.0450250138966092,2203404,DOM EXPEDITO LOPES,1699.04,PI,31.5,2002
0.0306230200633579,2203420,DOMINGOS MOURAO,1235.58,PI,40.2,2002
0.0029554003224073,2203453,DOM INOCENCIO,932.07,PI,33.5,2002
0.0152390961639516,2203503,ELESBAO VELOSO,1502.87,PI,37.4,2002
0.0013723696248856,2203602,ELISEU MARTINS,1831.58,PI,28.6,2002
0.1385038442112352,2203701,ESPERANTINA,1540.68,PI,36.1,2002
0.1385038442112352,2203701,ESPERANTINA,1540.68,PI,35.6,2002
