,CodMun,UF,Municípios,Pessoal ocupado,Pop,Mreh0116,Empregado_mun,percent_empregado_mun
2168,2928000.0,BA,Santaluz ,4816,37704.0,1389,1389.0,0.28841362126245845
2169,2928059.0,BA,Santa Luzia ,874,12308.0,780,780.0,0.8924485125858124
2170,2928109.0,BA,Santa Maria da Vitória ,5738,39707.0,1388,1388.0,0.24189613105611713
2171,2928208.0,BA,Santana ,2731,26792.0,917,917.0,0.3357744415964848
2172,2928307.0,BA,Santanópolis ,513,8987.0,342,342.0,0.6666666666666666
2173,2928406.0,BA,Santa Rita de Cássia ,1872,28613.0,849,849.0,0.453525641025641
2174,2928505.0,BA,Santa Teresinha ,1005,10520.0,699,699.0,0.6955223880597015
2175,2928604.0,BA,Santo Amaro ,8447,60190.0,2397,2397.0,0.28376938558067955
2176,2928703.0,BA,Santo Antônio de Jesus ,31198,103204.0,2259,2259.0,0.07240848772357203
2177,2928802.0,BA,Santo Estêvão ,12588,53666.0,1744,1744.0,0.13854464569431205
