,nm_municipio,0,sg_uf
4039,ROLADOR,0.21820373719107897,RS
4040,ROLANTE,0.5202317371232009,RS
4041,ROLIM DE MOURA,0.2652664160955118,RO
4042,ROLÂNDIA,0.24654785388749065,PR
4043,ROMARIA,0.06751652502360718,MG
4044,ROMELÂNDIA,0.4310580204778157,SC
4045,RONCADOR,0.13160676532769555,PR
4046,RONDA ALTA,0.16137184115523465,RS
4047,RONDINHA,0.047265732344050564,RS
4048,RONDOLÂNDIA,0.2050580997949419,MT
4049,RONDON,0.2809204218600192,PR
4050,RONDON DO PARÁ,0.025506119181059134,PA
4051,RONDONÓPOLIS,0.07815818155260172,MT
4052,ROQUE GONZALES,0.06724870221802737,RS
4053,RORAINÓPOLIS,0.18133709648968072,RR
4054,ROSANA,0.2616790009250694,SP
4055,ROSEIRA,0.32596899224806203,SP
4056,ROSÁRIO,0.2267513086089765,MA
4057,ROSÁRIO DA LIMEIRA,0.43982558139534883,MG
4058,ROSÁRIO DO CATETE,0.2770945426594927,SE
4059,ROSÁRIO DO IVAÍ,0.5348984771573604,PR
4060,ROSÁRIO DO SUL,0.17591540248060483,RS
4061,ROSÁRIO OESTE,0.10248730303424926,MT
4062,ROTEIRO,0.31856702619414484,AL
4063,RUBELITA,0.36780285582680794,MG
4064,RUBIATABA,0.39934743919319754,GO
4065,RUBIM,0.21132734530938124,MG
4066,RUBINÉIA,0.3187066974595843,SP
4067,RUBIÁCEA,0.32260024301336576,SP
4068,RURÓPOLIS,0.0389224623578818,PA
4069,RUSSAS,0.8911403557072849,CE
4070,RUY BARBOSA,0.2926410777834265,BA
4071,SABARÁ,0.15700651537189425,MG
4072,SABINO,0.6118769883351007,SP
4073,SABINÓPOLIS,0.24832321941871607,MG
4074,SABOEIRO,0.324033220866857,CE
4075,SABÁUDIA,0.8129669156883671,PR
4076,SACRAMENTO,0.3468472508745179,MG
4077,SAGRADA FAMÍLIA,0.16120745022479127,RS
4078,SAGRES,0.5863427445830598,SP
4079,SAIRÉ,0.058077037921767695,PE
4080,SALDANHA MARINHO,0.11939594148183105,RS
4081,SALES,0.6771373056994818,SP
4082,SALES OLIVEIRA,0.45038310596150255,SP
4083,SALESÓPOLIS,0.5749845073331956,SP
4084,SALETE,0.05691255495847582,SC
4085,SALGADINHO,0.2950442477876106,PB
4086,SALGADO,0.1088020890001088,SE
4087,SALGADO DE SÃO FÉLIX,0.42772384034519956,PB
4088,SALGADO FILHO,0.38478831022855003,PR
4089,SALGUEIRO,0.07801630638043235,PE
4090,SALINAS,0.26087173847845646,MG
4091,SALINAS DA MARGARIDA,0.27804803891760416,BA
4092,SALINÓPOLIS,0.0322039072039072,PA
4093,SALITRE,0.06980581292042137,CE
4094,SALMOURÃO,0.3808938089380894,SP
4095,SALOÁ,0.7682009626955475,PE
4096,SALTINHO,0.45861807137433563,SC
4097,SALTO,0.4099319498340926,SP
4098,SALTO DA DIVISA,0.18852733981885272,MG
4099,SALTO DE PIRAPORA,0.26688083029591647,SP
4100,SALTO DO CÉU,0.6690796277145812,MT
4101,SALTO DO ITARARÉ,0.4895797745131534,PR
4102,SALTO DO JACUÍ,0.21918276628483502,RS
4103,SALTO DO LONTRA,0.5532655246252677,PR
4104,SALTO GRANDE,0.6727986264410105,SP
4105,SALTO VELOSO,0.49477351916376305,SC
4106,SALVADOR,0.20538181437547673,BA
4107,SALVADOR DAS MISSÕES,0.030961434003259097,RS
4108,SALVADOR DO SUL,0.38721804511278196,RS
4109,SALVATERRA,0.06535947712418301,PA
4110,SAMBAÍBA,0.07719488991573797,MA
4111,SAMPAIO,0.5071746660069273,TO
4112,SANANDUVA,0.13470627954085077,RS
4113,SANCLERLÂNDIA,0.3795253419147224,GO
4114,SANDOLÂNDIA,0.4845679012345679,TO
4115,SANDOVALINA,0.26944326391840207,SP
4116,SANGÃO,0.5342953857117406,SC
4117,SANHARÓ,0.24469078179696616,PE
4118,SANT'ANA DO LIVRAMENTO,0.2390710701365387,RS
4119,SANTA ADÉLIA,0.6083620005292405,SP
4120,SANTA ALBERTINA,0.1738287560581583,SP
4121,SANTA AMÉLIA,0.21228794131132508,PR
4122,SANTA BRANCA,0.5241025641025641,SP
4123,SANTA BRÍGIDA,0.6115077098800685,BA
4124,SANTA BÁRBARA,0.2545913682277319,BA
4125,SANTA BÁRBARA D'OESTE,0.19779499404052445,SP
4126,SANTA BÁRBARA DE GOIÁS,0.027330264672036825,GO
4127,SANTA BÁRBARA DO LESTE,0.42162633529540006,MG
4128,SANTA BÁRBARA DO MONTE VERDE,0.01637892872952634,MG
4129,SANTA BÁRBARA DO PARÁ,0.13908757007539146,PA
4130,SANTA BÁRBARA DO SUL,0.12649210627647287,RS
4131,SANTA BÁRBARA DO TUGÚRIO,0.015027322404371584,MG
4132,SANTA CARMEM,0.19814719505918682,MT
4133,SANTA CECÍLIA,0.601608439986164,PB
4134,SANTA CECÍLIA DO PAVÃO,0.5651392632524708,PR
4135,SANTA CECÍLIA DO SUL,0.28082736674622116,RS
4136,SANTA CLARA D'OESTE,0.37254901960784315,SP
4137,SANTA CLARA DO SUL,0.21448467966573817,RS
4138,SANTA CRUZ,0.1885201206877749,PB
4139,SANTA CRUZ CABRÁLIA,0.4170433248814905,BA
4140,SANTA CRUZ DA BAIXA VERDE,0.03042198233562316,PE
4141,SANTA CRUZ DA CONCEIÇÃO,0.5786054569077522,SP
4142,SANTA CRUZ DA ESPERANÇA,0.4578512396694215,SP
4143,SANTA CRUZ DA VITÓRIA,0.39836699613235926,BA
4144,SANTA CRUZ DAS PALMEIRAS,0.3965004250495891,SP
4145,SANTA CRUZ DE GOIÁS,0.13136033229491173,GO
4146,SANTA CRUZ DE MINAS,0.17485408560311283,MG
4147,SANTA CRUZ DE MONTE CASTELO,0.5270520469039293,PR
4148,SANTA CRUZ DE SALINAS,0.13466042154566746,MG
4149,SANTA CRUZ DO ARARI,0.11246509266311247,PA
4150,SANTA CRUZ DO CAPIBARIBE,0.45441393097643096,PE
4151,SANTA CRUZ DO ESCALVADO,0.0211489898989899,MG
4152,SANTA CRUZ DO PIAUÍ,0.06282722513089005,PI
4153,SANTA CRUZ DO RIO PARDO,0.6728845254791959,SP
4154,SANTA CRUZ DO SUL,0.033933347791513045,RS
4155,SANTA CRUZ DO XINGU,0.2121546961325967,MT
4156,SANTA CRUZ DOS MILAGRES,0.43913235945108453,PI
4157,SANTA EFIGÊNIA DE MINAS,0.46409335727109513,MG
4158,SANTA ERNESTINA,0.7175530449159548,SP
4159,SANTA FILOMENA,0.33456866378422895,PE
4160,SANTA FILOMENA DO MARANHÃO,0.39914031317163035,MA
4161,SANTA FÉ,0.716313269493844,PR
4162,SANTA FÉ DE GOIÁS,0.1678082191780822,GO
4163,SANTA FÉ DE MINAS,0.03890489913544669,MG
4164,SANTA FÉ DO ARAGUAIA,0.33418367346938777,TO
4165,SANTA FÉ DO SUL,0.3112710448528467,SP
4166,SANTA GERTRUDES,0.4425924110206883,SP
4167,SANTA HELENA,0.49299865476336063,MA
4168,SANTA HELENA DE GOIÁS,0.41022395861993066,GO
4169,SANTA HELENA DE MINAS,0.5397727272727273,MG
4170,SANTA INÊS,0.4975776260735521,BA
4171,SANTA ISABEL,0.6403464814947384,GO
4172,SANTA ISABEL DO IVAÍ,0.3777963621158269,PR
4173,SANTA ISABEL DO PARÁ,0.10090803577524407,PA
4174,SANTA ISABEL DO RIO NEGRO,0.15196078431372548,AM
4175,SANTA IZABEL DO OESTE,0.7899384955054408,PR
4176,SANTA JULIANA,0.2331897359056003,MG
4177,SANTA LEOPOLDINA,0.29397063417681973,ES
4178,SANTA LUZ,0.7388949079089924,PI
4179,SANTA LUZIA,0.28141828761560844,BA
4180,SANTA LUZIA D'OESTE,0.37505303351718283,RO
4181,SANTA LUZIA DO ITANHY,0.3579829225068471,SE
4182,SANTA LUZIA DO NORTE,0.12105889351576443,AL
4183,SANTA LUZIA DO PARUÁ,0.30340887081154366,MA
4184,SANTA LUZIA DO PARÁ,0.2310916365021909,PA
4185,SANTA LÚCIA,0.43734922662125725,PR
4186,SANTA MARGARIDA,0.4718501837145905,MG
4187,SANTA MARGARIDA DO SUL,0.34186575654152446,RS
4188,SANTA MARIA,0.10187567865058234,RN
4189,SANTA MARIA DA BOA VISTA,0.30747831778759616,PE
4190,SANTA MARIA DA SERRA,0.5825242718446602,SP
4191,SANTA MARIA DA VITÓRIA,0.5365216403498807,BA
4192,SANTA MARIA DAS BARREIRAS,0.017125933556528458,PA
4193,SANTA MARIA DE ITABIRA,0.10598191959992306,MG
4194,SANTA MARIA DE JETIBÁ,0.3128641402423305,ES
4195,SANTA MARIA DO CAMBUCÁ,0.5705572040883614,PE
4196,SANTA MARIA DO HERVAL,0.6546264225630876,RS
4197,SANTA MARIA DO OESTE,0.5174480084596405,PR
4198,SANTA MARIA DO PARÁ,0.09021357985336309,PA
4199,SANTA MARIA DO SALTO,0.03019175846593227,MG
4200,SANTA MARIA DO SUAÇUÍ,0.3728865194211729,MG
4201,SANTA MARIA DO TOCANTINS,0.1719512195121951,TO
4202,SANTA MARIA MADALENA,0.5519095291064146,RJ
4203,SANTA MARIANA,0.16390106449592987,PR
4204,SANTA MERCEDES,0.2581206496519722,SP
4205,SANTA MÔNICA,0.3642891335567257,PR
4206,SANTA QUITÉRIA,0.5143782320815814,CE
4207,SANTA QUITÉRIA DO MARANHÃO,0.7511629804945728,MA
4208,SANTA RITA,0.1775865470715901,MA
4209,SANTA RITA D'OESTE,0.48816936488169366,SP
4210,SANTA RITA DE CALDAS,0.47061068702290076,MG
4211,SANTA RITA DE CÁSSIA,0.2902861749294639,BA
4212,SANTA RITA DE IBITIPOCA,0.02920057443752992,MG
4213,SANTA RITA DE JACUTINGA,0.07988632775497316,MG
4214,SANTA RITA DE MINAS,0.4874331550802139,MG
4215,SANTA RITA DO ARAGUAIA,0.20360507988529292,GO
4216,SANTA RITA DO ITUETO,0.6647709320695103,MG
4217,SANTA RITA DO NOVO DESTINO,0.25987193169690503,GO
4218,SANTA RITA DO PARDO,0.13582183186951066,MS
4219,SANTA RITA DO PASSA QUATRO,0.7291061993004391,SP
4220,SANTA RITA DO SAPUCAÍ,0.7205606976619764,MG
4221,SANTA RITA DO TOCANTINS,0.5609555189456342,TO
4222,SANTA RITA DO TRIVELATO,0.0782851817334576,MT
4223,SANTA ROSA,0.6132866104685356,RS
4224,SANTA ROSA DA SERRA,0.6748010610079576,MG
4225,SANTA ROSA DE GOIÁS,0.16658642272508425,GO
4226,SANTA ROSA DE LIMA,0.37018509254627313,SC
4227,SANTA ROSA DE VITERBO,0.6133299414907148,SP
4228,SANTA ROSA DO PIAUÍ,0.15584415584415584,PI
4229,SANTA ROSA DO PURUS,0.038485412787088766,AC
4230,SANTA ROSA DO SUL,0.6174006444683137,SC
4231,SANTA ROSA DO TOCANTINS,0.4340080971659919,TO
4232,SANTA SALETE,0.35594713656387666,SP
4233,SANTA TERESA,0.09525354969574036,ES
4234,SANTA TERESINHA,0.14169570267131243,PB
4235,SANTA TEREZA,0.5619834710743802,RS
4236,SANTA TEREZA DE GOIÁS,0.43000477783086477,GO
4237,SANTA TEREZA DO OESTE,0.5460662525879917,PR
4238,SANTA TEREZA DO TOCANTINS,0.12463428905792862,TO
4239,SANTA TEREZINHA,0.3164594260121398,BA
4240,SANTA TEREZINHA DE GOIÁS,0.4430111327089592,GO
4241,SANTA TEREZINHA DE ITAIPU,0.47690681411611646,PR
4242,SANTA TEREZINHA DO PROGRESSO,0.3691351045788581,SC
4243,SANTA TEREZINHA DO TOCANTINS,0.6051353226925746,TO
4244,SANTA VITÓRIA,0.2920638008169617,MG
4245,SANTA VITÓRIA DO PALMAR,0.08554367448965422,RS
4246,SANTALUZ,0.666907033503439,BA
4247,SANTANA,0.1925042836813522,AP
4248,SANTANA DA BOA VISTA,0.15109034267912771,RS
4249,SANTANA DA PONTE PENSA,0.5994397759103641,SP
4250,SANTANA DA VARGEM,0.44564152791381,MG
4251,SANTANA DE CATAGUASES,0.09405940594059406,MG
4252,SANTANA DE MANGUEIRA,0.4352196574832465,PB
4253,SANTANA DE PARNAÍBA,0.24645073335840542,SP
4254,SANTANA DE PIRAPAMA,0.2774591971768858,MG
4255,SANTANA DO ACARAÚ,0.06431910252415082,CE
4256,SANTANA DO ARAGUAIA,0.044213373911573255,PA
4257,SANTANA DO CARIRI,0.8234270082069137,CE
4258,SANTANA DO DESERTO,0.016188714153561518,MG
4259,SANTANA DO GARAMBÉU,0.018243243243243244,MG
4260,SANTANA DO IPANEMA,0.1242859348463795,AL
4261,SANTANA DO ITARARÉ,0.25455773126266035,PR
4262,SANTANA DO JACARÉ,0.05950944913550463,MG
4263,SANTANA DO MANHUAÇU,0.2664118705035971,MG
4264,SANTANA DO MARANHÃO,0.6055886394869445,MA
4265,SANTANA DO MATOS,0.23352380952380952,RN
4266,SANTANA DO MUNDAÚ,0.04512113803067348,AL
4267,SANTANA DO PARAÍSO,0.16389280677009874,MG
4268,SANTANA DO PIAUÍ,0.4912209064924459,PI
4269,SANTANA DO RIACHO,0.30971512052593136,MG
4270,SANTANA DO SERIDÓ,0.5306122448979592,RN
4271,SANTANA DO SÃO FRANCISCO,0.2933207309388784,SE
4272,SANTANA DOS GARROTES,0.2188163884673748,PB
4273,SANTANA DOS MONTES,0.3836844464365755,MG
4274,SANTANÓPOLIS,0.5839107005388761,BA
4275,SANTARÉM,0.012852011494252873,PA
4276,SANTARÉM NOVO,0.07346758132330161,PA
4277,SANTIAGO,0.09200862206610251,RS
4278,SANTIAGO DO SUL,0.45,SC
4279,SANTO AFONSO,0.05878136200716846,MT
4280,SANTO AMARO,0.36193635952345043,BA
4281,SANTO AMARO DA IMPERATRIZ,0.41124895065758793,SC
4282,SANTO AMARO DAS BROTAS,0.1303755594473633,SE
4283,SANTO AMARO DO MARANHÃO,0.46003733242830475,MA
4284,SANTO ANASTÁCIO,0.22349832300030492,SP
4285,SANTO ANDRÉ,0.21432728064852416,PB
4286,SANTO ANTONIO DO CAIUÁ,0.3686662783925451,PR
4287,SANTO ANTÔNIO,0.3275910495271978,RN
4288,SANTO ANTÔNIO DA ALEGRIA,0.7011005502751376,SP
4289,SANTO ANTÔNIO DA BARRA,0.34500552893475855,GO
4290,SANTO ANTÔNIO DA PATRULHA,0.32790927021696253,RS
4291,SANTO ANTÔNIO DA PLATINA,0.22103472111447864,PR
4292,SANTO ANTÔNIO DAS MISSÕES,0.1366650493288048,RS
4293,SANTO ANTÔNIO DE GOIÁS,0.25,GO
4294,SANTO ANTÔNIO DE JESUS,0.22646013474086255,BA
4295,SANTO ANTÔNIO DE LISBOA,0.3644117647058824,PI
4296,SANTO ANTÔNIO DE POSSE,0.41935814621142214,SP
4297,SANTO ANTÔNIO DE PÁDUA,0.40161673799334285,RJ
4298,SANTO ANTÔNIO DO AMPARO,0.2300686065767684,MG
4299,SANTO ANTÔNIO DO ARACANGUÁ,0.5806739567060923,SP
4300,SANTO ANTÔNIO DO AVENTUREIRO,0.35896346644010196,MG
4301,SANTO ANTÔNIO DO DESCOBERTO,0.21927112814037533,GO
4302,SANTO ANTÔNIO DO GRAMA,0.5221674876847291,MG
4303,SANTO ANTÔNIO DO ITAMBÉ,0.01725067385444744,MG
4304,SANTO ANTÔNIO DO IÇÁ,0.1663698804375477,AM
4305,SANTO ANTÔNIO DO JACINTO,0.021616161616161617,MG
4306,SANTO ANTÔNIO DO JARDIM,0.1972698072805139,SP
4307,SANTO ANTÔNIO DO LESTE,0.19116465863453816,MT
4308,SANTO ANTÔNIO DO LEVERGER,0.13999793665531826,MT
4309,SANTO ANTÔNIO DO MONTE,0.3112043236266839,MG
4310,SANTO ANTÔNIO DO PALMA,0.1920863309352518,RS
4311,SANTO ANTÔNIO DO PARAÍSO,0.5590796019900498,PR
4312,SANTO ANTÔNIO DO PINHAL,0.228643216080402,SP
4313,SANTO ANTÔNIO DO PLANALTO,0.5102179836512262,RS
4314,SANTO ANTÔNIO DO RETIRO,0.3657646701124962,MG
4315,SANTO ANTÔNIO DO RIO ABAIXO,0.4312080536912752,MG
4316,SANTO ANTÔNIO DO SUDOESTE,0.6340348538234454,PR
4317,SANTO ANTÔNIO DO TAUÁ,0.052527064249567615,PA
4318,SANTO ANTÔNIO DOS LOPES,0.4426481909160893,MA
4319,SANTO ANTÔNIO DOS MILAGRES,0.1847649918962723,PI
4320,SANTO AUGUSTO,0.2756815968841285,RS
4321,SANTO CRISTO,0.4635726978154071,RS
4322,SANTO ESTEVÃO,0.26198722013560316,BA
4323,SANTO EXPEDITO,0.16080129940443963,SP
4324,SANTO EXPEDITO DO SUL,0.09960681520314547,RS
4325,SANTO HIPÓLITO,0.03766160764474424,MG
4326,SANTO INÁCIO,0.24710303789539617,PR
4327,SANTO INÁCIO DO PIAUÍ,0.042975970425138635,PI
4328,SANTO ÂNGELO,0.24510501114113686,RS
4329,SANTOS,0.21816324964998754,SP
4330,SANTOS DUMONT,0.018606809839247288,MG
4331,SANTÓPOLIS DO AGUAPEÍ,0.3255481410867493,SP
4332,SAPEAÇU,0.048647469458987784,BA
4333,SAPEZAL,0.11481709191515524,MT
4334,SAPIRANGA,0.570176295355765,RS
4335,SAPOPEMA,0.12173413723801321,PR
4336,SAPUCAIA,0.2163644674691452,PA
4337,SAPUCAIA DO SUL,0.1669174331849416,RS
4338,SAPUCAÍ-MIRIM,0.14071510957324107,MG
4339,SAPÉ,0.3920264093448451,PB
4340,SAQUAREMA,0.2651241388275055,RJ
4341,SARANDI,0.48068760611205436,PR
4342,SARAPUÍ,0.4834921338355861,SP
4343,SARDOÁ,0.5113550340651022,MG
4344,SARUTAIÁ,0.38255360623781676,SP
4345,SARZEDO,0.54973152646382,MG
4346,SATUBA,0.07244732576985413,AL
4347,SATUBINHA,0.40048178259560374,MA
4348,SAUBARA,0.49866920152091254,BA
4349,SAUDADE DO IGUAÇU,0.2404109589041096,PR
4350,SAUDADES,0.3871428571428571,SC
4351,SAÚDE,0.08078362315650452,BA
4352,SCHROEDER,0.3363205060622035,SC
4353,SEABRA,0.4449220541036222,BA
4354,SEARA,0.3141186299081036,SC
4355,SEBASTIANÓPOLIS DO SUL,0.508652333508128,SP
4356,SEBASTIÃO BARROS,0.49145299145299143,PI
4357,SEBASTIÃO LARANJEIRAS,0.7219213562514716,BA
4358,SEBASTIÃO LEAL,0.26615508885298866,PI
4359,SEBERI,0.325112455405615,RS
4360,SEDE NOVA,0.1232876712328767,RS
4361,SEGREDO,0.2739600091932889,RS
4362,SELBACH,0.2836495031616983,RS
4363,SELVÍRIA,0.0504060487258471,MS
4364,SEM PEIXE,0.05057724024189115,MG
4365,SENA MADUREIRA,0.06743468900913481,AC
4366,SENADOR ALEXANDRE COSTA,0.7454302273740526,MA
4367,SENADOR AMARAL,0.7025688641287527,MG
4368,SENADOR CANEDO,0.18427051671732522,GO
4369,SENADOR CORTES,0.1374924288310115,MG
4370,SENADOR ELÓI DE SOUZA,0.2763117986047922,RN
4371,SENADOR FIRMINO,0.24567000911577028,MG
4372,SENADOR GEORGINO AVELINO,0.36073825503355705,RN
4373,SENADOR GUIOMARD,0.06524136760838212,AC
4374,SENADOR JOSÉ BENTO,0.17097791798107256,MG
4375,SENADOR JOSÉ PORFÍRIO,0.04678935003915427,PA
4376,SENADOR LA ROCQUE,0.49703066294994547,MA
4377,SENADOR MODESTINO GONÇALVES,0.39764896635589786,MG
4378,SENADOR POMPEU,0.4008837894410419,CE
4379,SENADOR RUI PALMEIRA,0.354174609226077,AL
4380,SENADOR SALGADO FILHO,0.4103062712688381,RS
4381,SENADOR SÁ,0.2734714760808391,CE
4382,SENGÉS,0.1437837837837838,PR
4383,SENHOR DO BONFIM,0.10385270825675812,BA
4384,SENHORA DE OLIVEIRA,0.2565162110616656,MG
4385,SENHORA DO PORTO,0.44273972602739725,MG
4386,SENHORA DOS REMÉDIOS,0.04258976317799847,MG
4387,SENTINELA DO SUL,0.2050105857445307,RS
4388,SENTO SÉ,0.10540456107466417,BA
4389,SERAFINA CORRÊA,0.19294474649133897,RS
4390,SERICITA,0.2776203966005666,MG
4391,SERINGUEIRAS,0.5713334443149659,RO
4392,SERITINGA,0.010869565217391304,MG
4393,SEROPÉDICA,0.13104658938921088,RJ
4394,SERRA,0.5259237980832006,ES
4395,SERRA ALTA,0.3321678321678322,SC
4396,SERRA AZUL,0.346326482400189,SP
4397,SERRA AZUL DE MINAS,0.32098765432098764,MG
4398,SERRA BRANCA,0.26301227736468963,PB
4399,SERRA CAIADA,0.246778226582035,RN
4400,SERRA DA RAIZ,0.5097087378640777,PB
4401,SERRA DA SAUDADE,0.7394736842105263,MG
4402,SERRA DE SÃO BENTO,0.009174311926605505,RN
4403,SERRA DO MEL,0.003436426116838488,RN
4404,SERRA DO NAVIO,0.12229650019661817,AP
4405,SERRA DO RAMALHO,0.23452276881506795,BA
4406,SERRA DO SALITRE,0.2667820734756684,MG
4407,SERRA DOS AIMORÉS,0.7046961325966851,MG
4408,SERRA DOURADA,0.2836049436727551,BA
4409,SERRA GRANDE,0.7803468208092486,PB
4410,SERRA NEGRA,0.39952857984678847,SP
4411,SERRA NEGRA DO NORTE,0.24162852324741027,RN
4412,SERRA NOVA DOURADA,0.227735368956743,MT
4413,SERRA PRETA,0.10228816215651447,BA
4414,SERRA REDONDA,0.34190299496421944,PB
4415,SERRA TALHADA,0.10549473573935363,PE
4416,SERRANA,0.36038329091181315,SP
4417,SERRANIA,0.022185894441849603,MG
4418,SERRANO DO MARANHÃO,0.35006846188954815,MA
4419,SERRANOS,0.07369255150554675,MG
4420,SERRANÓPOLIS,0.5973875181422351,GO
4421,SERRANÓPOLIS DE MINAS,0.17481044650379107,MG
4422,SERRANÓPOLIS DO IGUAÇU,0.5289230769230769,PR
4423,SERRARIA,0.5056974459724951,PB
4424,SERRINHA,0.21507807719932961,BA
4425,SERRINHA DOS PINTOS,0.028487947406866325,RN
4426,SERRITA,0.08587024984253622,PE
4427,SERRO,0.04027617951668585,MG
4428,SERROLÂNDIA,0.03332754730081583,BA
4429,SERTANEJA,0.3955568378534334,PR
4430,SERTANÓPOLIS,0.42887903736542116,PR
4431,SERTÂNIA,0.4164096236890808,PE
4432,SERTÃO,0.19918492103922567,RS
4433,SERTÃO SANTANA,0.07719977863862756,RS
4434,SERTÃOZINHO,0.45253136400035593,PB
4435,SETE BARRAS,0.17805288094146415,SP
4436,SETE DE SETEMBRO,0.2748629600626468,RS
4437,SETE LAGOAS,0.10588057052572344,MG
4438,SETE QUEDAS,0.09700574241181296,MS
4439,SETUBINHA,0.3707838479809976,MG
4440,SEVERIANO DE ALMEIDA,0.3817686014803272,RS
4441,SEVERIANO MELO,0.08846319414550151,RN
4442,SEVERÍNIA,0.49437522680537077,SP
4443,SIDERÓPOLIS,0.5295593976575572,SC
4444,SIDROLÂNDIA,0.15981428939901987,MS
4445,SIGEFREDO PACHECO,0.4309175294537665,PI
4446,SILVA JARDIM,0.3188419117647059,RJ
4447,SILVANÓPOLIS,0.12824260138838145,TO
4448,SILVEIRA MARTINS,0.12751677852348994,RS
4449,SILVEIRAS,0.391554151106004,SP
4450,SILVEIRÂNIA,0.12334568554790895,MG
4451,SILVES,0.10227027027027027,AM
4452,SILVIANÓPOLIS,0.1684848484848485,MG
4453,SILVÂNIA,0.24742664742664744,GO
4454,SIMOLÂNDIA,0.2576193214491087,GO
4455,SIMONÉSIA,0.3841651263093038,MG
4456,SIMPLÍCIO MENDES,0.47380061245321536,PI
4457,SIMÃO DIAS,0.2425885225885226,SE
4458,SIMÃO PEREIRA,0.03062869425040301,MG
4459,SIMÕES,0.7459784585256679,PI
4460,SIMÕES FILHO,0.19468096749480135,BA
4461,SINIMBU,0.0705921712947474,RS
4462,SINOP,0.02182785437267762,MT
4463,SIQUEIRA CAMPOS,0.18550127525995683,PR
4464,SIRINHAÉM,0.4595257097252309,PE
4465,SIRIRI,0.06660323501427212,SE
4466,SOBRADINHO,0.2328074322467154,BA
4467,SOBRADO,0.5174330469934311,PB
4468,SOBRAL,0.1662194654493501,CE
4469,SOBRÁLIA,0.46437014522120906,MG
4470,SOCORRO,0.16835035523978686,SP
4471,SOCORRO DO PIAUÍ,0.5783527696793003,PI
4472,SOLEDADE,0.30660501981505944,PB
4473,SOLEDADE DE MINAS,0.19897032101756512,MG
4474,SOLIDÃO,0.7406526172671652,PE
4475,SOLONÓPOLE,0.6922072268175882,CE
4476,SOLÂNEA,0.26353824495542,PB
4477,SOMBRIO,0.6836432797971259,SC
4478,SONORA,0.13014426727410783,MS
4479,SOORETAMA,0.20892588738582496,ES
4480,SOROCABA,0.15744583252700312,SP
4481,SORRISO,0.1012216404886562,MT
4482,SOSSÊGO,0.5355750487329435,PB
4483,SOURE,0.049239514518359194,PA
4484,SOUSA,0.6397294779338187,PB
4485,SOUTO SOARES,0.29688935555847223,BA
4486,SUCUPIRA,0.33302583025830257,TO
4487,SUCUPIRA DO NORTE,0.6485558473035751,MA
4488,SUCUPIRA DO RIACHÃO,0.555424990207599,MA
4489,SUD MENNUCCI,0.11051344743276284,SP
4490,SUL BRASIL,0.39348638547784304,SC
4491,SULINA,0.32427366447985007,PR
4492,SUMARÉ,0.2330474699651394,SP
4493,SUMIDOURO,0.2779664855072464,RJ
4494,SUMÉ,0.5007691231995525,PB
4495,SURUBIM,0.541806145860759,PE
4496,SUSSUAPARA,0.368819238043772,PI
4497,SUZANO,0.44209762652618734,SP
4498,SUZANÁPOLIS,0.3214472994231778,SP
4499,SÁTIRO DIAS,0.47715539494062986,BA
4500,SÃO BENEDITO,0.33845764854614413,CE
4501,SÃO BENEDITO DO RIO PRETO,0.2508198575144182,MA
4502,SÃO BENEDITO DO SUL,0.03654233870967742,PE
4503,SÃO BENTINHO,0.5384615384615384,PB
4504,SÃO BENTO,0.3736394456670434,MA
4505,SÃO BENTO ABADE,0.43858381502890176,MG
4506,SÃO BENTO DO NORTE,0.0065416484954208464,RN
4507,SÃO BENTO DO SAPUCAÍ,0.41568769202964034,SP
4508,SÃO BENTO DO SUL,0.595447907749635,SC
4509,SÃO BENTO DO TOCANTINS,0.3371895202449813,TO
4510,SÃO BENTO DO TRAIRÍ,0.04802151363810987,RN
4511,SÃO BENTO DO UNA,0.37099990030904195,PE
4512,SÃO BERNARDINO,0.25238898257448006,SC
4513,SÃO BERNARDO,0.2635509313643229,MA
4514,SÃO BERNARDO DO CAMPO,0.19625961425346336,SP
4515,SÃO BONIFÁCIO,0.16260566882148186,SC
4516,SÃO BORJA,0.0385551822972848,RS
4517,SÃO BRAZ DO PIAUÍ,0.8416833667334669,PI
4518,SÃO BRÁS,0.06587000874380647,AL
4519,SÃO BRÁS DO SUAÇUÍ,0.12345679012345678,MG
4520,SÃO CAETANO DE ODIVELAS,0.1274075599958801,PA
4521,SÃO CAETANO DO SUL,0.211875826616425,SP
4522,SÃO CAITANO,0.5704395325203252,PE
4523,SÃO CARLOS,0.12384797147067286,SC
4524,SÃO CARLOS DO IVAÍ,0.04005602240896359,PR
4525,SÃO CRISTÓVÃO,0.09016793893129771,SE
4526,SÃO CRISTÓVÃO DO SUL,0.39377289377289376,SC
4527,SÃO DESIDÉRIO,0.0973667100130039,BA
4528,SÃO DOMINGOS,0.46865917457857004,BA
4529,SÃO DOMINGOS DAS DORES,0.43591240875912407,MG
4530,SÃO DOMINGOS DO ARAGUAIA,0.03232323232323232,PA
4531,SÃO DOMINGOS DO AZEITÃO,0.4806308799114555,MA
4532,SÃO DOMINGOS DO CAPIM,0.027100450569838324,PA
4533,SÃO DOMINGOS DO CARIRI,0.3137485311398355,PB
4534,SÃO DOMINGOS DO MARANHÃO,0.8141119221411193,MA
4535,SÃO DOMINGOS DO NORTE,0.3188139059304703,ES
