"","index_centrao","NM_MUNICIPIO.x","SG_UF","Year","NM_MUNICIPIO_norm","row_id","codigo_do_municipio","NM_MUNICIPIO.y","codigo_da_microrregiao","nome_da_microrregiao","semiarido","vab_agro","vab_ind","vab_serv","vab_pub","vab_total","impostos_liquidos_de_subsidios_sobre_produtos_a_precos_correntes_r_1_000","pib","pib_per_capita","SG_UF.x","Year.x","NM_MUNICIPIO_norm.x","Year.y","SG_UF.y","NM_MUNICIPIO_norm.y"
"13022",0.868,"ENTRE FOLHAS","MG","2010","ENTRE FOLHAS",13242,3123858,"Entre Folhas",31040,"Caratinga","Não",1999.341,1561.817,8414.082,12066.984,24042.225,1084.022,25126.246,4858.13,NA,NA,NA,NA,NA,NA
"13023",0.951,"ÁGUAS VERMELHAS","MG","2010","AGUAS VERMELHAS",13243,3101003,"Águas Vermelhas",31005,"Salinas","Sim",23748.808,6591.54,61764.823,26820.389,118925.56,13226.092,132151.652,10390.91,NA,NA,NA,NA,NA,NA
"13024",0.652,"FERVEDOURO","MG","2010","FERVEDOURO",13244,3125952,"Fervedouro",31063,"Muriaé","Não",11566.11,2772.804,15474.536,23284.522,53097.972,2326.547,55424.519,5354.51,NA,NA,NA,NA,NA,NA
"13025",0.841,"AIMORÉS","MG","2010","AIMORES",13245,3101102,"Aimorés",31041,"Aimorés","Sim",25323.383,59748.662,96529.295,59132.927,240734.267,13561.631,254295.898,10184.46,NA,NA,NA,NA,NA,NA
"13026",0.21,"FRANCISCÓPOLIS","MG","2010","FRANCISCOPOLIS",13246,3126752,"Franciscópolis",31015,"Teófilo Otoni","Sim",6082.384,1099.669,4822.722,13588.418,25593.194,582.478,26175.672,4510.71,NA,NA,NA,NA,NA,NA
"13027",0.47,"AIURUOCA","MG","2010","AIURUOCA",13247,3101201,"Aiuruoca",31055,"Andrelândia","Não",8385.228,4145.183,17289.529,14603.364,44423.304,2709.085,47132.389,7635.25,NA,NA,NA,NA,NA,NA
"13028",0.742,"ICARAÍ DE MINAS","MG","2010","ICARAI DE MINAS",13248,3130051,"Icaraí de Minas",31003,"Januária","Sim",8312.86,1611.441,8380.964,20795.4,39100.665,1215.696,40316.361,3754.9,NA,NA,NA,NA,NA,NA
"13029",0.353,"ALAGOA","MG","2010","ALAGOA",13249,3101300,"Alagoa",31054,"São Lourenço","Não",4378.898,601.977,4649.243,8462.436,18092.555,499.733,18592.288,6863.16,NA,NA,NA,NA,NA,NA
"13030",0.858,"IPABA","MG","2010","IPABA",13250,3131158,"Ipaba",31040,"Caratinga","Não",1043.335,4577.397,21184.298,34224.274,61029.304,2670.659,63699.962,3816.2,NA,NA,NA,NA,NA,NA
"13031",0.462,"ALBERTINA","MG","2010","ALBERTINA",13251,3101409,"Albertina",31051,"Poços de Caldas","Não",3999.848,1126.993,13135.272,9428.222,27690.336,3125.804,30816.14,10578.83,NA,NA,NA,NA,NA,NA
"13032",0.444,"JAÍBA","MG","2010","JAIBA",13252,3135050,"Jaíba",31004,"Janaúba","Sim",56356.899,33110.318,60956.888,66652.808,217076.913,16328.682,233405.595,6949.28,NA,NA,NA,NA,NA,NA
"13033",0.815,"ALÉM PARAÍBA","MG","2010","ALEM PARAIBA",13253,3101508,"Além Paraíba",31066,"Cataguases","Não",7052.871,105686.987,306554.721,77280.775,496575.354,68417.827,564993.181,16452.44,NA,NA,NA,NA,NA,NA
"13034",0.872,"JAMPRUCA","MG","2010","JAMPRUCA",13254,3135076,"Jampruca",31037,"Governador Valadares","Sim",7491.786,1349.904,7682.838,16426.497,32951.025,739.377,33690.402,6647.67,NA,NA,NA,NA,NA,NA
"13035",0.497,"ALFENAS","MG","2010","ALFENAS",13255,3101607,"Alfenas",31049,"Alfenas","Não",82592.917,222855.571,659836.753,165492.365,1130777.606,153624.843,1284402.449,17422.24,NA,NA,NA,NA,NA,NA
"13036",0.64,"JUATUBA","MG","2010","JUATUBA",13256,3136652,"Juatuba",31030,"Belo Horizonte","Não",2915.843,377187.598,190075.459,62085.653,632264.554,174374.524,806639.078,36300.76,NA,NA,NA,NA,NA,NA
"13037",0.422,"ALMENARA","MG","2010","ALMENARA",13257,3101706,"Almenara",31014,"Almenara","Sim",13397.653,53011.604,105170.703,79657.253,251237.214,13313.783,264550.997,6822.02,NA,NA,NA,NA,NA,NA
"13038",1.191,"LAGOA GRANDE","MG","2010","LAGOA GRANDE",13258,3137536,"Lagoa Grande",31002,"Paracatu","Não",31892.178,12026.689,24001.814,19518.956,87439.637,6028.151,93467.788,10829.31,NA,NA,NA,NA,NA,NA
"13039",0.753,"ALPERCATA","MG","2010","ALPERCATA",13259,3101805,"Alpercata",31037,"Governador Valadares","Sim",3021.907,4188.024,13102.551,16755.507,37067.988,1957.003,39024.991,5441.3,NA,NA,NA,NA,NA,NA
"13040",0.772,"LIMEIRA DO OESTE","MG","2010","LIMEIRA DO OESTE",13260,3138625,"Limeira do Oeste",31021,"Frutal","Não",41641.857,29586.037,35199.307,19930.326,126357.527,10652.303,137009.83,19885.32,NA,NA,NA,NA,NA,NA
"13041",0.962,"ALPINÓPOLIS","MG","2010","ALPINOPOLIS",13261,3101904,"Alpinópolis",31047,"Passos","Não",34160.478,25436.421,87065.903,39204.419,185867.221,17420.381,203287.601,10994.46,NA,NA,NA,NA,NA,NA
"13042",0.761,"LONTRA","MG","2010","LONTRA",13262,3138658,"Lontra",31007,"Montes Claros","Sim",2060.854,1436.213,7440.136,17853.279,28790.483,754.752,29545.235,3516.87,NA,NA,NA,NA,NA,NA
"13043",0.884,"ALTEROSA","MG","2010","ALTEROSA",13263,3102001,"Alterosa",31049,"Alfenas","Não",28784.233,8843.745,36785.956,29844.803,104258.737,4296.88,108555.617,7915.68,NA,NA,NA,NA,NA,NA
"13044",0.546,"MAMONAS","MG","2010","MAMONAS",13264,3139250,"Mamonas",31004,"Janaúba","Sim",2608.037,678.526,5222.639,13783.717,22292.92,702.064,22994.983,3637.87,NA,NA,NA,NA,NA,NA
"13045",0.582,"ALTO RIO DOCE","MG","2010","ALTO RIO DOCE",13265,3102100,"Alto Rio Doce",31062,"Viçosa","Não",28524.445,4382.216,18620.573,25573.767,77101,2207.308,79308.308,6523.14,NA,NA,NA,NA,NA,NA
"13046",0.774,"MATA VERDE","MG","2010","MATA VERDE",13266,3140555,"Mata Verde",31014,"Almenara","Sim",2740.02,2499.725,7769.033,17417.636,30426.414,912.24,31338.653,3976.99,NA,NA,NA,NA,NA,NA
"13047",0.421,"ALVARENGA","MG","2010","ALVARENGA",13267,3102209,"Alvarenga",31041,"Aimorés","Sim",4125.812,960.906,5390.062,10517.919,20994.699,656.042,21650.741,4873,NA,NA,NA,NA,NA,NA
"13048",0.481,"MATIAS CARDOSO","MG","2010","MATIAS CARDOSO",13268,3140852,"Matias Cardoso",31003,"Januária","Sim",24259.856,4551.22,11873.589,24790.767,65475.431,2001.701,67477.132,6763.27,NA,NA,NA,NA,NA,NA
"13049",0.399,"ALVINÓPOLIS","MG","2010","ALVINOPOLIS",13269,3102308,"Alvinópolis",31031,"Itabira","Não",9185.924,38660.001,49598.405,33347.598,130791.928,23131.327,153923.255,10084.73,NA,NA,NA,NA,NA,NA
"13050",0.647,"MONTEZUMA","MG","2010","MONTEZUMA",13270,3143450,"Montezuma",31005,"Salinas","Sim",4580.852,1266.09,7180.811,16837.989,29865.742,971.438,30837.18,4127.03,NA,NA,NA,NA,NA,NA
"13051",0.765,"ALVORADA DE MINAS","MG","2010","ALVORADA DE MINAS",13271,3102407,"Alvorada de Minas",31028,"Conceição do Mato Dentro","Não",5324.777,894.907,4054.132,9552.125,19825.94,2159.823,21985.763,6196.66,NA,NA,NA,NA,NA,NA
"13052",0.76,"NAQUE","MG","2010","NAQUE",13272,3144359,"Naque",31039,"Ipatinga","Sim",2186.524,1737.211,12899.257,14663.482,31486.474,1190.404,32676.879,5153.27,NA,NA,NA,NA,NA,NA
"13053",0.251,"AMPARO DO SERRA","MG","2010","AMPARO DO SERRA",13273,3102506,"Amparo do Serra",31062,"Viçosa","Não",4451.664,1078.407,5897.347,12054.447,23481.866,794.325,24276.191,4805.26,NA,NA,NA,NA,NA,NA
"13054",0.513,"NOVO ORIENTE DE MINAS","MG","2010","NOVO ORIENTE DE MINAS",13274,3145356,"Novo Oriente de Minas",31015,"Teófilo Otoni","Sim",3059.188,3388.892,10965.143,22341.132,39754.354,1689.076,41443.43,4007.29,NA,NA,NA,NA,NA,NA
"13055",0.372,"ANDRADAS","MG","2010","ANDRADAS",13275,3102605,"Andradas",31051,"Poços de Caldas","Não",58370.211,92078.546,196381.436,79393.239,426223.432,57449.815,483673.247,12966.42,NA,NA,NA,NA,NA,NA
"13056",0.378,"PALMÓPOLIS","MG","2010","PALMOPOLIS",13276,3146750,"Palmópolis",31014,"Almenara","Não",3898.592,1135.361,5532.507,14097.199,24663.659,535.189,25198.848,3638.82,NA,NA,NA,NA,NA,NA
"13057",0.68,"CACHOEIRA DE PAJEÚ","MG","2010","CACHOEIRA DE PAJEU",13277,3102704,"Cachoeira de Pajeú",31013,"Pedra Azul","Sim",4677.693,2700.582,30360.274,19007.506,56746.055,5718.525,62464.58,6969.94,NA,NA,NA,NA,NA,NA
"13058",0.504,"PEDRAS DE MARIA DA CRUZ","MG","2010","PEDRAS DE MARIA DA CRUZ",13278,3149150,"Pedras de Maria da Cruz",31003,"Januária","Sim",7216.965,1251.838,8868.433,22495.631,39832.866,1118.912,40951.778,3972.04,NA,NA,NA,NA,NA,NA
"13059",0.428,"ANDRELÂNDIA","MG","2010","ANDRELANDIA",13279,3102803,"Andrelândia",31055,"Andrelândia","Não",15014.099,8905.838,40072.073,26332.339,90324.35,7061.936,97386.286,8017.97,NA,NA,NA,NA,NA,NA
"13060",0.863,"PERIQUITO","MG","2010","PERIQUITO",13280,3149952,"Periquito",31039,"Ipatinga","Sim",1781.605,3482.802,20443.97,17745.678,43454.055,3957.91,47411.965,6744.23,NA,NA,NA,NA,NA,NA
"13061",0.318,"ANTÔNIO CARLOS","MG","2010","ANTONIO CARLOS",13281,3102902,"Antônio Carlos",31059,"Barbacena","Não",11904.778,29630.864,29211.977,24249.497,94997.116,9536.32,104533.436,9407.26,NA,NA,NA,NA,NA,NA
"13062",0.77,"PONTO DOS VOLANTES","MG","2010","PONTO DOS VOLANTES",13282,3152170,"Ponto dos Volantes",31012,"Araçuaí","Sim",3050.489,2880.218,20769.129,26388.028,53087.863,3592.142,56680.005,4996.03,NA,NA,NA,NA,NA,NA
"13063",0.762,"ANTÔNIO DIAS","MG","2010","ANTONIO DIAS",13283,3103009,"Antônio Dias",31039,"Ipatinga","Não",13104.95,5022.548,24798.133,24510.232,67435.862,9206.747,76642.609,8006.12,NA,NA,NA,NA,NA,NA
"13064",1.152,"RIACHINHO","MG","2010","RIACHINHO",13284,3154457,"Riachinho",31006,"Pirapora","Sim",11460.269,1978.69,14616.917,18435.076,46490.951,1750.466,48241.418,6024.91,NA,NA,NA,NA,NA,NA
"13065",0.842,"ANTÔNIO PRADO DE MINAS","MG","2010","ANTONIO PRADO DE MINAS",13285,3103108,"Antônio Prado de Minas",31063,"Muriaé","Não",2340.33,8805.773,3856.601,5781.243,20783.948,341.74,21125.689,12627.43,NA,NA,NA,NA,NA,NA
"13066",0.945,"ROSÁRIO DA LIMEIRA","MG","2010","ROSARIO DA LIMEIRA",13286,3156452,"Rosário da Limeira",31063,"Muriaé","Não",3297.703,5693.136,6405.512,11798.206,27194.557,774.938,27969.496,6593.47,NA,NA,NA,NA,NA,NA
"13067",0.432,"ARAÇAÍ","MG","2010","ARACAI",13287,3103207,"Araçaí",31027,"Sete Lagoas","Não",2988.116,13523.951,5833.413,7351.684,29697.165,2535.63,32232.795,14344.81,NA,NA,NA,NA,NA,NA
"13068",0.893,"SANTA BÁRBARA DO LESTE","MG","2010","SANTA BARBARA DO LESTE",13288,3157252,"Santa Bárbara do Leste",31040,"Caratinga","Não",7011.845,1887.907,10143.392,17087.956,36131.099,1237.604,37368.703,4866.35,NA,NA,NA,NA,NA,NA
"13069",0.124,"ARACITABA","MG","2010","ARACITABA",13289,3103306,"Aracitaba",31065,"Juiz de Fora","Não",1451.716,662.096,3279.16,6722.569,12115.542,358.091,12473.633,6063.99,NA,NA,NA,NA,NA,NA
"13070",0.924,"SANTA RITA DE MINAS","MG","2010","SANTA RITA DE MINAS",13290,3159357,"Santa Rita de Minas",31040,"Caratinga","Não",6007.424,12019.373,16240.658,16038.496,50305.951,5080.901,55386.852,8453.43,NA,NA,NA,NA,NA,NA
"13071",0.488,"ARAÇUAÍ","MG","2010","ARACUAI",13291,3103405,"Araçuaí",31012,"Araçuaí","Sim",5582.708,31031.817,79103.176,71331.318,187049.018,8364.451,195413.469,5421.98,NA,NA,NA,NA,NA,NA
"13072",0.73,"SANTANA DO PARAÍSO","MG","2010","SANTANA DO PARAISO",13292,3158953,"Santana do Paraíso",31039,"Ipatinga","Não",4548.25,108724.355,76243.465,56930.846,246446.916,29609.273,276056.189,10127.53,NA,NA,NA,NA,NA,NA
"13073",0.127,"ARAGUARI","MG","2010","ARAGUARI",13293,3103504,"Araguari",31018,"Uberlândia","Não",161648.492,821580.429,744572.837,244371.873,1972173.631,175615.054,2147788.685,19564.66,NA,NA,NA,NA,NA,NA
"13074",0.33,"SÃO JOÃO DA LAGOA","MG","2010","SAO JOAO DA LAGOA",13294,3162252,"São João da Lagoa",31007,"Montes Claros","Sim",7182.677,857.564,5244.655,11912.966,25197.861,681.234,25879.095,5554.65,NA,NA,NA,NA,NA,NA
"13075",0.827,"ARANTINA","MG","2010","ARANTINA",13295,3103603,"Arantina",31055,"Andrelândia","Não",9118.868,1647.259,6888.14,8571.556,26225.822,684.89,26910.712,9532.66,NA,NA,NA,NA,NA,NA
"13076",0.651,"SÃO JOÃO DO MANHUAÇU","MG","2010","SAO JOAO DO MANHUACU",13296,3162559,"São João do Manhuaçu",31061,"Manhuaçu","Não",26819.594,10584.42,23538.437,20811.59,81754.041,4552.068,86306.11,8424.22,NA,NA,NA,NA,NA,NA
"13077",0.882,"ARAPONGA","MG","2010","ARAPONGA",13297,3103702,"Araponga",31062,"Viçosa","Não",11706.655,2013.484,8669.309,17345.961,39735.408,925.058,40660.467,4979.85,NA,NA,NA,NA,NA,NA
"13078",0.462,"SÃO JOÃO DO MANTENINHA","MG","2010","SAO JOAO DO MANTENINHA",13298,3162575,"São João do Manteninha",31038,"Mantena","Sim",3419.664,2032.167,8703.194,13018.198,27173.223,1298.811,28472.035,5493.35,NA,NA,NA,NA,NA,NA
"13079",1.03,"ARAPUÁ","MG","2010","ARAPUA",13299,3103801,"Arapuá",31020,"Patos de Minas","Não",7587.302,13226.927,14409.266,8411.009,43634.505,5215.382,48849.887,17622.61,NA,NA,NA,NA,NA,NA
"13080",0.744,"SÃO JOÃO DO PACUÍ","MG","2010","SAO JOAO DO PACUI",13300,3162658,"São João do Pacuí",31007,"Montes Claros","Sim",4791.021,583.368,3528.02,9401.759,18304.167,476.054,18780.222,4618.84,NA,NA,NA,NA,NA,NA
"13081",0.554,"ARAÚJOS","MG","2010","ARAUJOS",13301,3103900,"Araújos",31026,"Bom Despacho","Não",49202.262,11140.111,32892.822,17847.343,111082.538,5074.597,116157.135,14733.27,NA,NA,NA,NA,NA,NA
"13082",0.698,"SÃO JOSÉ DA LAPA","MG","2010","SAO JOSE DA LAPA",13302,3162955,"São José da Lapa",31030,"Belo Horizonte","Não",4450.289,155975.248,77346.475,48434.781,286206.793,71194.772,357401.565,18049.67,NA,NA,NA,NA,NA,NA
"13083",0.926,"ARAXÁ","MG","2010","ARAXA",13303,3104007,"Araxá",31023,"Araxá","Não",52786.23,870318.916,1054182.024,220440.211,2197727.381,375455.26,2573182.641,27466.91,NA,NA,NA,NA,NA,NA
"13084",0.83,"SARZEDO","MG","2010","SARZEDO",13304,3165537,"Sarzedo",31030,"Belo Horizonte","Não",1095.414,195816.422,96090.298,64858.377,357860.511,36991.216,394851.727,15305.52,NA,NA,NA,NA,NA,NA
"13085",0.708,"ARCEBURGO","MG","2010","ARCEBURGO",13305,3104106,"Arceburgo",31048,"São Sebastião do Paraíso","Não",10305.593,41263.319,73516.078,21791.585,146876.574,27379.653,174256.227,18325.4,NA,NA,NA,NA,NA,NA
"13086",0.556,"SEM PEIXE","MG","2010","SEM PEIXE",13306,3165560,"Sem-Peixe",31060,"Ponte Nova","Não",2720.401,500.852,3396.958,7340.963,13959.174,896.085,14855.259,5217.86,NA,NA,NA,NA,NA,NA
"13087",0.259,"ARCOS","MG","2010","ARCOS",13307,3104205,"Arcos",31044,"Formiga","Não",17730.917,240502.853,222174.711,80002.027,560410.508,79205.109,639615.617,17484.44,NA,NA,NA,NA,NA,NA
"13088",0.856,"SENADOR AMARAL","MG","2010","SENADOR AMARAL",13308,3165578,"Senador Amaral",31052,"Pouso Alegre","Não",9751.829,2120.708,8916.034,12524.752,33313.323,1037.498,34350.821,6574.32,NA,NA,NA,NA,NA,NA
"13089",0.792,"AREADO","MG","2010","AREADO",13309,3104304,"Areado",31049,"Alfenas","Não",22736.591,11052.247,52302.231,28489.706,114580.774,6616.833,121197.608,8827.85,NA,NA,NA,NA,NA,NA
"13090",0.825,"UBAPORANGA","MG","2010","UBAPORANGA",13310,3170057,"Ubaporanga",31040,"Caratinga","Sim",11260.333,3549.887,17436.809,25205.764,57452.793,2420.993,59873.786,4972.91,NA,NA,NA,NA,NA,NA
"13091",0.293,"ARGIRITA","MG","2010","ARGIRITA",13311,3104403,"Argirita",31066,"Cataguases","Não",3447.405,738.987,5417.767,8725.958,18330.117,664.966,18995.083,6547.77,NA,NA,NA,NA,NA,NA
"13092",0.82,"URUCUIA","MG","2010","URUCUIA",13312,3170529,"Urucuia",31003,"Januária","Sim",12570.502,3005.558,13743.354,29270.462,58589.876,2230.213,60820.09,4470.42,NA,NA,NA,NA,NA,NA
"13093",1.232,"ARINOS","MG","2010","ARINOS",13313,3104502,"Arinos",31001,"Unaí","Sim",28041.111,12617.424,39601.13,39188.263,119447.928,6143.221,125591.149,7105.98,NA,NA,NA,NA,NA,NA
"13094",0.472,"VARGEM ALEGRE","MG","2010","VARGEM ALEGRE",13314,3170578,"Vargem Alegre",31040,"Caratinga","Não",3533.499,2192.885,11762.922,15145.399,32634.705,1692.496,34327.2,5316.28,NA,NA,NA,NA,NA,NA
"13095",0.938,"ASTOLFO DUTRA","MG","2010","ASTOLFO DUTRA",13315,3104601,"Astolfo Dutra",31064,"Ubá","Não",6455.909,62615.32,48805.305,26499.282,144375.816,17884.404,162260.22,12434.69,NA,NA,NA,NA,NA,NA
"13096",0.561,"JOSENÓPOLIS","MG","2010","JOSENOPOLIS",13316,3136579,"Josenópolis",31008,"Grão Mogol","Sim",6021.911,867.778,4156.983,11167.783,22214.455,610.08,22824.535,4998.8,NA,NA,NA,NA,NA,NA
"13097",0.674,"ATALÉIA","MG","2010","ATALEIA",13317,3104700,"Ataléia",31015,"Teófilo Otoni","Sim",17609.998,3663.441,16433.946,31187.721,68895.106,1591.447,70486.553,4877.62,NA,NA,NA,NA,NA,NA
"13098",0.692,"JUVENÍLIA","MG","2010","JUVENILIA",13318,3136959,"Juvenília",31003,"Januária","Sim",4549.81,1154.1,5583.865,13413.414,24701.189,741.471,25442.659,4457.37,NA,NA,NA,NA,NA,NA
"13099",0.692,"AUGUSTO DE LIMA","MG","2010","AUGUSTO DE LIMA",13319,3104809,"Augusto de Lima",31025,"Curvelo","Não",9701.45,5439.038,12180.882,12729.721,40051.091,2357.407,42408.498,8546.65,NA,NA,NA,NA,NA,NA
"13100",0.866,"LEME DO PRADO","MG","2010","LEME DO PRADO",13320,3138351,"Leme do Prado",31011,"Capelinha","Sim",1749.266,1345.162,6771.469,12361.996,22227.893,1047.749,23275.642,4834.99,NA,NA,NA,NA,NA,NA
"13101",0.43,"BAEPENDI","MG","2010","BAEPENDI",13321,3104908,"Baependi",31054,"São Lourenço","Não",15055.002,21957.185,65347.564,40053.991,142413.743,7530.377,149944.119,8197.25,NA,NA,NA,NA,NA,NA
"13102",0.544,"LUISBURGO","MG","2010","LUISBURGO",13322,3138674,"Luisburgo",31061,"Manhuaçu","Não",20485.261,2200.122,8729.708,14776.69,46191.781,816.921,47008.702,7538.28,NA,NA,NA,NA,NA,NA
"13103",0.571,"BALDIM","MG","2010","BALDIM",13323,3105004,"Baldim",31027,"Sete Lagoas","Não",9157.273,16780.939,13263.34,18091.966,57293.518,3347.34,60640.858,7659.58,NA,NA,NA,NA,NA,NA
"13104",0.626,"LUISLÂNDIA","MG","2010","LUISLANDIA",13324,3138682,"Luislândia",31007,"Montes Claros","Sim",3674.639,1163.586,7821.101,15391.436,28050.763,1198.284,29249.047,4566.6,NA,NA,NA,NA,NA,NA
"13105",0.731,"BAMBUÍ","MG","2010","BAMBUI",13325,3105103,"Bambuí",31042,"Piuí","Não",58922.154,21657.232,98025.733,50423.175,229028.294,15288.851,244317.145,10758.6,NA,NA,NA,NA,NA,NA
"13106",0.735,"MÁRIO CAMPOS","MG","2010","MARIO CAMPOS",13326,3140159,"Mário Campos",31030,"Belo Horizonte","Não",6200.868,7627.663,26853.267,28315.126,68996.925,5246.371,74243.295,5618.53,NA,NA,NA,NA,NA,NA
"13107",0.639,"BANDEIRA","MG","2010","BANDEIRA",13327,3105202,"Bandeira",31014,"Almenara","Sim",5724.423,911.792,5381.541,12292.919,24310.675,791.237,25101.912,5032.46,NA,NA,NA,NA,NA,NA
"13108",0.624,"MARTINS SOARES","MG","2010","MARTINS SOARES",13328,3140530,"Martins Soares",31061,"Manhuaçu","Não",26988.508,12640.478,16184.761,15980.176,71793.924,3403.811,75197.735,10483.44,NA,NA,NA,NA,NA,NA
"13109",0.51,"BANDEIRA DO SUL","MG","2010","BANDEIRA DO SUL",13329,3105301,"Bandeira do Sul",31051,"Poços de Caldas","Não",2734.031,6030.875,14049.654,11703.054,34517.614,2316.642,36834.256,6897.8,NA,NA,NA,NA,NA,NA
"13110",0.856,"MIRAVÂNIA","MG","2010","MIRAVANIA",13330,3142254,"Miravânia",31003,"Januária","Sim",2327.71,1480.955,17067.954,11786.001,32662.62,3524.345,36186.965,7934,NA,NA,NA,NA,NA,NA
"13111",0.642,"BARÃO DE COCAIS","MG","2010","BARAO DE COCAIS",13331,3105400,"Barão de Cocais",31031,"Itabira","Não",5317.299,551792.318,226305.426,73325.721,856740.764,63402.501,920143.265,32362.95,NA,NA,NA,NA,NA,NA
"13112",0.3,"MONTE FORMOSO","MG","2010","MONTE FORMOSO",13332,3143153,"Monte Formoso",31014,"Almenara","Sim",1446.777,1078.329,3912.693,10195.585,16633.383,374.57,17007.953,3646.65,NA,NA,NA,NA,NA,NA
"13113",0.97,"BARÃO DE MONTE ALTO","MG","2010","BARAO DE MONTE ALTO",13333,3105509,"Barão de Monte Alto",31063,"Muriaé","Não",4521.979,1603.109,6764.765,13717.411,26607.264,659.911,27267.175,4761.16,NA,NA,NA,NA,NA,NA
"13114",0.62,"NATALÂNDIA","MG","2010","NATALANDIA",13334,3144375,"Natalândia",31001,"Unaí","Não",4947.412,881.639,5048.996,9649.62,20527.667,1013.613,21541.28,6551.48,NA,NA,NA,NA,NA,NA
"13115",0.269,"BARBACENA","MG","2010","BARBACENA",13335,3105608,"Barbacena",31059,"Barbacena","Não",52640.631,277371.946,772624.367,291187.379,1393824.323,185042.59,1578866.913,12498.45,NA,NA,NA,NA,NA,NA
"13116",0.691,"NINHEIRA","MG","2010","NINHEIRA",13336,3144656,"Ninheira",31005,"Salinas","Sim",5878.027,1792.786,8541.598,22310.075,38522.487,1290.058,39812.545,4064.58,NA,NA,NA,NA,NA,NA
"13117",0.09,"BARRA LONGA","MG","2010","BARRA LONGA",13337,3105707,"Barra Longa",31060,"Ponte Nova","Não",5668.946,2205.11,9593.34,13816.096,31283.492,1243.77,32527.262,5291.57,NA,NA,NA,NA,NA,NA
"13118",0.972,"NOVA BELÉM","MG","2010","NOVA BELEM",13338,3144672,"Nova Belém",31038,"Mantena","Sim",7860.356,1071.56,4686.799,9427.283,23045.998,576.914,23622.912,6329.83,NA,NA,NA,NA,NA,NA
"13119",0.686,"TRÊS MARIAS","MG","2010","TRES MARIAS",13339,3169356,"Três Marias",31024,"Três Marias","Não",90648.903,498201.459,188055.431,81746.705,858652.499,124794.903,983447.401,34732.38,NA,NA,NA,NA,NA,NA
"13120",0.287,"NOVA PORTEIRINHA","MG","2010","NOVA PORTEIRINHA",13340,3145059,"Nova Porteirinha",31004,"Janaúba","Sim",12210.399,3654.993,14513.26,16794.26,47172.912,1739.865,48912.776,6611.62,NA,NA,NA,NA,NA,NA
"13121",0.543,"BARROSO","MG","2010","BARROSO",13341,3105905,"Barroso",31059,"Barbacena","Não",2511.933,105863.946,80735.612,43153.29,232264.78,32368.513,264633.293,13485.87,NA,NA,NA,NA,NA,NA
"13122",0.821,"NOVORIZONTE","MG","2010","NOVORIZONTE",13342,3145372,"Novorizonte",31005,"Salinas","Sim",1196.879,1735.62,6129.916,11755.938,20818.354,2088.3,22906.654,4624.8,NA,NA,NA,NA,NA,NA
"13123",0.528,"BELA VISTA DE MINAS","MG","2010","BELA VISTA DE MINAS",13343,3106002,"Bela Vista de Minas",31031,"Itabira","Não",775.453,48190.34,36874.34,23176.197,109016.33,6135.049,115151.379,11501.34,NA,NA,NA,NA,NA,NA
"13124",0.114,"OLHOS D ÁGUA","MG","2010","OLHOS D AGUA",13344,3145455,"Olhos-d'Água",31009,"Bocaiúva","Não",20805.43,1642.904,8288.449,13650.774,44387.556,2796.058,47183.614,8963.45,NA,NA,NA,NA,NA,NA
"13125",0.259,"BELMIRO BRAGA","MG","2010","BELMIRO BRAGA",13345,3106101,"Belmiro Braga",31065,"Juiz de Fora","Não",5050.731,4501.149,7168.417,9649.701,26369.999,3761.043,30131.042,8851.66,NA,NA,NA,NA,NA,NA
"13126",0.641,"ORATÓRIOS","MG","2010","ORATORIOS",13346,3145851,"Oratórios",31060,"Ponte Nova","Não",6739.774,1262.247,6535.019,12151.547,26688.587,867.189,27555.776,6142.62,NA,NA,NA,NA,NA,NA
"13127",0.558,"BELO HORIZONTE","MG","2010","BELO HORIZONTE",13347,3106200,"Belo Horizonte",31030,"Belo Horizonte","Não",833.082,10438260.944,33427155.029,6068672.879,49934921.934,9268152.152,59203074.086,24922.95,NA,NA,NA,NA,NA,NA
"13128",0.89,"ORIZÂNIA","MG","2010","ORIZANIA",13348,3145877,"Orizânia",31063,"Muriaé","Não",4396.548,1426.348,9742.293,16341.977,31907.166,1583.867,33491.033,4597.89,NA,NA,NA,NA,NA,NA
"13129",0.833,"BELO ORIENTE","MG","2010","BELO ORIENTE",13349,3106309,"Belo Oriente",31039,"Ipatinga","Não",11948.418,925047.165,140627.681,65695.62,1143318.885,80591.147,1223910.032,52310.55,NA,NA,NA,NA,NA,NA
"13130",0.475,"PADRE CARVALHO","MG","2010","PADRE CARVALHO",13350,3146255,"Padre Carvalho",31008,"Grão Mogol","Sim",4028.188,1645.337,7963.225,13299.484,26936.234,1679.306,28615.541,4904.96,NA,NA,NA,NA,NA,NA
"13131",0.512,"BELO VALE","MG","2010","BELO VALE",13351,3106408,"Belo Vale",31032,"Itaguara","Não",6039.846,18340.092,15781.398,19200.939,59362.276,2266.145,61628.42,8177.87,NA,NA,NA,NA,NA,NA
"13132",0.177,"PAI PEDRO","MG","2010","PAI PEDRO",13352,3146552,"Pai Pedro",31004,"Janaúba","Sim",4825.151,945.749,4931.329,14138.768,24840.997,727.746,25568.743,4308.85,NA,NA,NA,NA,NA,NA
